序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
512,私立台科大文理短期補習班,2017-08-16,彰化市中正路二段5號2樓,未依規定懸掛立案證書,糾正件次(列入違規紀錄),2017-08-21,府教社字第1060289642號
513,私立向日葵正音短期補習班,2017-08-15,鹿港鎮埔崙里友愛街16號,立案補習班涉違規安親及課照情形,糾正件次(列入違規紀錄),2017-09-06,府教社字第10603080934號
514,私立陳三元美語會話短期補習班,2017-08-15,鹿港鎮頂草路四段241號1.2樓,擅自遷址與立案班址不符,糾正件次(列入違規紀錄),2017-09-06,府教社字第1060308934號
515,私立昕群音樂短期補習班,2017-08-09,彰化市埔西街28號1.2樓,105建物公安申報未出示,糾正件次(列入違規紀錄),2017-08-11,府教社字第1060265221號
516,私立梅花鹿美語短期補習班,2017-08-09,彰化市雲長路91號1-3樓,教師名冊未留班備查,糾正件次(列入違規紀錄),2017-08-11,府教社字第1060265221號
517,私立大南海法商短期補習班短期補習班,2017-08-01,鹿港鎮中山路320號1.2樓,班址查無立案班牌,糾正件次(列入違規紀錄),2017-08-01,府教社字第1060280044號
518,私立傑穎文理短期補習班,2017-07-31,彰化市南瑤路271號1.2樓,原班址招牌違規,停止招生,2017-07-31,府教社字第1050253094號
519,私立威爾森美語短期補習班,2017-07-26,彰化市向陽街232號1.2樓,擅自增科及違規安親課照,糾正件次(列入違規紀錄),2017-08-04,府教社字第1060270489號
520,巨匠電腦股份有限公司彰化分公司附設彰化縣私立巨匠電腦美語短期補習班,2017-07-20,彰化市光復路129號1.2.3樓,招牌違規招收國中學生,糾正件次(列入違規紀錄),2017-08-01,府教社字第1060265221號
521,芥末頂尖美甲沙龍學院,2017-07-13,員林市光明街295號B1,未立案違規招生,停止招生,2017-08-14,府教社字第1060270040號
522,埔心鄉音樂屋教育中心,2017-07-13,埔心鄉東門村正義路119號,未立案違規招生,停止招生,2017-07-27,府教社字第1060249928號
523,私立江秀娥文理短期補習班,2017-07-11,彰化市安溪東路51巷60號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-07-11,府教社字第1060236924號
524,私立格林美語短期補習班,2017-07-03,溪湖鎮員鹿路3段185號2樓,立案補習班涉違規安親及課照情形,糾正件次(列入違規紀錄),2017-07-04,府教社字第1060217885號
525,私立育興美語短期補習班,2017-07-03,溪湖鎮向上路41號,原班址招牌已拆，無營業事實，卻未申請註銷,糾正件次(列入違規紀錄),2017-07-04,府教社字第1060217888號
526,私立優經典文理短期補習班,2017-07-01,和美鎮平安路225號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-07-03,府教社字第1060223233號
527,私立一心數學短期補習班,2017-06-30,員林市大同路二段76號,招牌與核定科目不符,糾正件次(列入違規紀錄),2017-06-30,府教社字第1060226869號
528,私立新楊格文理短期補習班,2017-06-30,彰化市中正路二段553號1-2樓,班牌違規,糾正件次(列入違規紀錄),2017-06-30,府教社字第1060226879號
529,私立學揚專業文理短期補習班,2017-06-28,彰化市仁愛路118號1.2樓,以安親課輔班字樣招生,糾正件次(列入違規紀錄),2017-07-25,府教社字第1060247512號
530,私立耘捷語文短期補習班,2017-06-28,彰化市仁愛路82號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-07-25,府教社字第1060247669號
531,私立學揚專業文理短期補習班,2017-06-28,彰化市仁愛路118號1.2樓,105建物公安檢查未申報,糾正件次(列入違規紀錄),2017-07-25,府教社字第1060247512號
532,彰化縣私立俐恩美語短期補習班,2017-06-23,彰化市彰南路二段256-3號1、2樓,班牌違規,糾正件次(列入違規紀錄),2017-07-14,府教社字第1060233858號
533,私立文儒文理短期補習班,2017-06-22,花壇鄉長沙村中正路142號1.2樓,增設理化及圍棋班,糾正件次(列入違規紀錄),2017-07-25,府教社字第1060247224號
534,私立登銓文理短期補習班,2017-06-22,員林市林森路265號1.3樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-06-30,府教社字第1060217673號
535,私立學承美語短期補習班,2017-06-20,彰化市向陽街246號1.2.3樓,班牌違規,糾正件次(列入違規紀錄),2017-06-20,府教社字第1060206270號
536,私立永成作文正音短期補習班,2017-06-16,彰化市仁愛路136巷16號1樓,原班址招牌已拆，無營業事實,停止招生,2017-06-16,府教社字第1060202418號
537,彰化縣私立金台大文理短期補習班,2017-06-16,二林鎮斗苑路五段77號1-2樓,班牌不符及無補習班服務契約,糾正件次(列入違規紀錄),2017-07-04,府教社字第1060217884號
538,私立優格林美語短期補習班,2017-06-16,二林鎮大成路一段141號1、2、3、4樓及.二林鎮大成路一段138號1、2樓,超收學生及違規安親課照,糾正件次(列入違規紀錄),2017-07-04,府教社字第1060217884號
539,員林市元氣日語學苑補習班,2017-06-12,員林市林森路249巷13號,建物公安未申報,停止招生,2017-07-05,府教社字第1060219290號
540,私立力米茲美術短期補習班,2017-06-01,員林市員東路二段362巷13號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-06-01,府教社字第1060190556號
541,彰化市鍾期物理王安英文林彥數學補習班,2017-05-31,彰化市光復路173號3樓及6樓,未立案違規招生,停止招生,2017-06-07,府教社字第1060190949號
542,國中戴老師家教補習班,2017-05-24,溪湖鎮培英六街五號,查無補習營業跡象,停止招生,2017-05-26,府教社字第1060167876號
543,私立大學城美語短期補習班,2017-05-24,溪湖鎮光平里興學街278號,班牌未加美語類科,糾正件次(列入違規紀錄),2017-05-24,府教社字第1060154669號
544,中華少年及兒童親職輔導才能發展協會,2017-05-24,溪湖鎮華中街25號,違規招生,停止招生,2017-05-26,府教社字第1060167876號
545,私立旭陽文理短期補習班,2017-05-15,彰化市光南里中興路136-2號1-5樓及131號1-2樓,教師名冊未留班備查,糾正件次(列入違規紀錄),2017-05-24,府教社字第1060178227號
546,私立崇倫美語短期補習班,2017-05-15,彰化市埔市街161號1-2樓,以安親課輔班字樣招生,糾正件次(列入違規紀錄),2017-05-24,府教社字第1060178227號
547,彰化縣私立子優文理短期補習班,2017-05-15,彰化市埔北街239號1、2樓,教師名冊未留班備查,糾正件次(列入違規紀錄),2017-05-24,府教社字第1060178227號
548,私立樂舞音樂舞蹈短期補習班,2017-05-15,彰化市中興路155號二樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-05-24,府教社字第1060178227號
549,彰化縣私立文登文理短期補習班,2017-05-15,彰化市建寶里建寶街39號1、2樓,招牌增設理化科,限期改善件次,2017-06-01,府教社字第1060190556號
550,私立志準數學短期補習班,2017-05-04,溪州鄉中央路3段281號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-05-04,府教社字第1060149756號
551,私立標竿美語短期補習班,2017-05-03,和美鎮孝廉路14號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-05-03,府教社字第1060148453號
552,私立挑戰者美語短期補習班,2017-04-28,伸港鄉自強路142號1.2樓,立案補習班涉違規安親及課照情形,糾正件次(列入違規紀錄),2017-05-04,府教社字第1060153354號
553,東和音樂學術補習班,2017-04-28,二林鎮南安路49號,未立案違規招生,停止招生,2017-05-04,府教社字第1060153350號
554,私立華盛頓美語短期補習班,2017-04-28,伸港鄉自強路99號1.2樓,立案補習班涉違規安親及課照情形,糾正件次(列入違規紀錄),2017-05-02,府教社字第1060150492號
555,私立凱達蘭美學補習班,2017-04-26,員林市惠明街260號,未立案美甲美容補習班,糾正件次(列入違規紀錄),2017-04-26,府教社字第1060139863號
556,未立案綺妍美學美容美甲美睫技能培訓班,2017-04-26,員林市中山路一段688號,違規招生,停止招生,2017-07-05,府教社字第1060139863號
557,私立王氏文理短期補習班,2017-04-18,和美鎮東萊路81巷65號,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-04-18,府教社字第1060131361號
558,私立巧宜智珠心算短期補習班,2017-04-18,和美鎮德美路二九一號一樓,擅自遷址查無營業跡象,停止招生,2017-04-18,府教社字第1060131361號
559,私立懷葉文理短期補習班,2017-04-18,和美鎮彰新路二段452號1.2樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-04-18,府教社字第1060131361號
560,私立英特語文短期補習班,2017-03-20,彰化縣和美鎮永樂路39號1、2、3樓,教師名冊未留班備查,糾正件次(列入違規紀錄),2017-03-20,府教社字第1060182232號
561,私立東昇語文短期補習班,2017-03-08,伸港鄉新港村中山路38號1.2樓,二樓增設教室1間,糾正件次(列入違規紀錄),2017-06-03,府教社字第1060182533號
562,私立士程文理短期補習班,2017-03-08,伸港鄉忠孝東街65號1、2樓,違規增設教室3間,糾正件次(列入違規紀錄),2017-06-03,府教社字第1060182032號
563,私立安琪兒美語短期補習班,2017-03-08,彰化縣伸港鄉新港村中正路46號1、2樓,違規增設3樓教室,糾正件次(列入違規紀錄),2017-06-03,府教社字第1060180940號
564,私立浤群文理短期補習班,2017-02-23,彰化市三民路237巷11-2號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-02-24,府教社字第1060062754號
565,私立久誠文理短期補習班,2017-02-23,彰化縣和美鎮和西里和光路59號,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-02-20,府教社字第1060053291號
566,私立久誠文理短期補習班,2017-02-20,和美鎮和光路59號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-02-20,府教社字第1060053291號
567,私立晟大美語短期補習班,2017-02-14,彰化市中正路一段111號1-2樓,班牌違規,糾正件次(列入違規紀錄),2017-02-14,府教社字第1060047430號
568,私立樂育珠算短期補習班,2017-02-03,員林市三條里三民東街246號1.2樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-02-10,府教社字第1060048699號
569,私立文勝美語短期補習班,2017-01-26,花壇鄉花壇鄉長沙村中正路104號,原班址招牌已拆，無營業事實,停止招生,2017-01-26,府教社字第1060036601號
570,私立念e世紀語文短期補習班,2017-01-20,二林鎮斗苑路五段29巷50號1.2樓,班牌與核定科目不符,糾正件次(列入違規紀錄),2017-01-20,府教社字第1060017473號
571,私立福成音樂短期補習班,2017-01-19,彰化市民生路317巷13號一樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-01-26,府教社字第1060050128號
572,鼓動數位打擊教室補習班,2017-01-19,彰化市華山路37號11樓之4,查無營業跡象,停止招生,2017-01-26,府教社字第1060050125號
573,私立弈智圍棋短期補習班,2017-01-19,彰化市自強南路128號1.2樓,105年建物公安檢查未申報,糾正件次(列入違規紀錄),2017-01-13,府教社字第1060008613號
574,私立超級數學短期補習班,2017-01-17,彰化縣溪州鄉忠孝路88號1、2樓,增設忠孝路88號教室,糾正件次(列入違規紀錄),2017-02-16,府教社字第1060430926號
575,私立金皇家英語短期補習班,2017-01-17,二林鎮文華一街115號1.2樓,原班址招牌已拆，無營業事實，卻未申請註銷,糾正件次(列入違規紀錄),2017-01-23,府建使字第01060102674號
576,皇家二林分校補習班,2017-01-17,二林鎮仁愛路376號,未立案違規使用招生,糾正件次(列入違規紀錄),2017-01-17,府建使字第1060013750號
577,彰化縣私立英才士文理短期補習班,2017-01-17,彰化縣溪州鄉中山路三段490號1、2樓,違規增設2.3.4樓教室,糾正件次(列入違規紀錄),2017-01-17,府建使字第1060013750號
578,私立專心英語短期補習班,2017-01-16,田中鎮民族街14號1.2樓,班牌違規,糾正件次(列入違規紀錄),2017-01-16,府教社字第1060025617號
579,台中立人補習班彰化分班補習班,2017-01-13,彰化市中山路二段681號7樓,未立案違規使用招生,糾正件次(列入違規紀錄),2017-01-13,府教社字第1060009112號
580,私立弈智圍棋短期補習班,2017-01-13,彰化市自強南路128號1.2樓,違規增設3樓教室,糾正件次(列入違規紀錄),2017-01-13,府教社字第1060008613號
581,私立大興文理短期補習班,2017-01-11,和美鎮和平街92號1.2樓,違規招收國小及高中生,糾正件次(列入違規紀錄),2017-01-24,府教社字第1060024905號
582,私立大興文理短期補習班,2017-01-11,和美鎮和平街92號1.2樓,3.4樓違規增設教室,糾正件次(列入違規紀錄),2017-03-30,府建使字第01060102674號
583,私立翰遠美術短期補習班,2017-01-09,和美鎮竹營里忠孝路60號1-2樓,補習班交通車未核備,糾正件次(列入違規紀錄),2017-01-09,府教社字第1060005575號
584,黃厚棉文理補習班短期補習班,2017-01-04,福興鄉出水街20號,未立案違規招生,停止招生,2017-01-04,府教社字第1060002674號
585,私立尚夆電腦短期補習班,2016-09-13,和美鎮菊東路95號1-2F,違規增班,糾正件次(列入違規紀錄),2016-09-13,府教社字第1060321724號
586,私立貝登堡文理短期補習班,2016-08-23,彰化市埔西街5號1-2樓,補習班涉安親課照,糾正件次(列入違規紀錄),2016-09-05,府教社字第1060306983號
587,私立康橋語文短期補習班,2016-06-22,鹿港鎮三民路175號3樓,違規增設3樓教室,糾正件次(列入違規紀錄),2016-08-26,府教社字第1060298286號
588,私立吉克森美術短期補習班,2016-05-10,伸港鄉仁愛路52號1.2樓,3.4樓增設教室2間.仁愛路56號未立案,限期改善件次,2016-06-13,府教社字第1050193100號
589,私立金皇家英語短期補習班,2016-04-28,二林鎮文華一街115號1.2樓,立案班址已停業遷址,糾正件次(列入違規紀錄),2016-07-14,府教社字第1050233013號
590,私立德馨美語短期補習班,2016-04-27,彰化市民族路159號1-2樓,3.4樓增設教室.招牌增設數學.安親課輔,糾正件次(列入違規紀錄),2016-07-14,府教社字第1050233934號
591,私立育冠專業文理短期補習班,2016-01-08,彰化市彰南路三段472號1.2樓,違規增設3樓教室2間.查有安親課輔班,糾正件次(列入違規紀錄),2016-01-08,府教社字第1050008257號
592,私立家家文理短期補習班,2014-01-08,彰化市中華路93號4樓,違規增班,限期改善件次,2014-01-28,府教社字第1030028743號
593,私立喬琪亞美語短期補習班,2013-10-17,鹿港鎮頂草路一段107巷7弄39號,違規增班,限期改善件次,2013-12-17,府教社字第1020394117號
594,私立快樂私塾美語短期補習班,2013-10-09,彰化市仁愛路104號1.2樓,違規增設3樓教室.超收學生48人,限期改善件次,2013-10-30,府教社字第1020338199號
595,私立威爾英語短期補習班,2013-07-25,和美鎮仁望路52號,建物違章.招收未滿6歲幼兒.超收學生5人,糾正件次(列入違規紀錄),2013-08-28,府教社字第1020266578號
596,私立威爾斯美語短期補習班,2013-05-22,員林鎮中山路二段16號1.2樓,防火管理人證書過期,限期改善件次,2013-07-04,府教社字第1020200510號
597,私立大樹英文短期補習班,2013-05-22,員林鎮林森路239號2樓,違規增班,限期改善件次,2013-11-28,府教社字第1020178734
598,私立東海法商短期補習班,2013-05-22,員林鎮新生路238號1.2樓,擴充班舍，違規增設3樓及4樓教室,限期改善件次,2013-06-24,府教社字第1020192287號
599,私立學城電腦短期補習班,2013-05-15,彰化市中正路二段85號1.2樓,班牌違規（學承電腦與立案班名不符）,限期改善件次,2013-07-04,府教社字第1020200173號
600,私立翔宇文理短期補習班,2013-05-15,彰化市光復路100號1-7樓,未懸掛立案證書且未依規定與學員訂定補習班補習服務契約,限期改善件次,2013-06-24,府教社字第1020184006號
601,私立博士達文理短期補習班,2013-05-09,彰化市自強南路74號1.2樓,擴充班舍違規增班,限期改善件次,2013-05-16,府教社字第1020147776號
602,私立群鴻文理短期補習班,2013-04-24,員林鎮南平街78號2樓,擴充班舍，違規增設1樓辦公室,限期改善件次,2013-05-29,府教社字第1020160187號
603,私立遠見英文短期補習班,2013-03-28,溪湖鎮和平街48號1.2樓,違規增設2樓教室1間並招收國小學生,限期改善件次,2013-04-11,府教社字第1020104019號
604,私立華盛頓美語短期補習班,2013-03-15,伸港鄉自強路99號1.2樓,建物騎樓外推，違規增設1樓教室1間、班牌違規,限期改善件次,2013-03-25,府教社字第1020085660號
605,私立挑戰者美語短期補習班,2013-03-15,伸港鄉自強路142號1.2樓,擴充班舍違規增班（違規增設3樓教室）,限期改善件次,2013-03-22,府教社字第1020085616號
606,私立安格美語短期補習班,2013-03-15,伸港鄉自強路191號1.2樓,規招收國小安親課輔班，與立案招收國中美語班，招生對象、科目不符,限期改善件次,2013-03-22,府教社字第1020085636號
607,私立伊頓美語短期補習班,2013-02-26,鹿港鎮鹿和路三段509號1.2.3樓,增設國中數學、理化等班及國小全美語、數學安親班,限期改善件次,2013-03-12,府教社字第1020066629號
608,私立徐樂美語短期補習班,2013-01-03,和美鎮和卿路57號1.2樓,違規增設3樓2間教室,限期改善件次,2013-01-29,府教社字第1020025111號
609,私立建志文理短期補習班,2012-11-23,花壇鄉成功街208巷11號1.2樓,3樓增設教室,限期改善件次,2012-12-07,府教社字第1010358571號
610,私立蓋亞自然科學短期補習班,2012-09-26,員林鎮員東路二段362巷47號1.2樓,違規招收國小學生,限期改善件次,2012-10-04,府教社字第1010288515號
611,私立立昇珠心算短期補習班,2012-07-10,鹿港鎮鹿和路三段622巷39號1樓,違規增設2.3樓教室,糾正件次(列入違規紀錄),2012-07-18,府教社字第1010201420號
612,私立林老師文理短期補習班,2012-06-08,員林鎮僑信街16號1.2樓及夾層,3樓違規增設教室.未使用定型化服務契約,限期改善件次,2012-06-26,府教社字第1010176098號
613,私立力恩美語短期補習班,2012-06-06,埤頭鄉文鄉路116號1.2樓,未立案違規招生,停止招生,2012-07-04,府教社字第1010186734號
614,私立名鈞英語短期補習班,2012-06-06,埤頭鄉彰水路3段591號1.2樓,違規增設教室.分戶牆打通.未使用定型化服務契約,停止招生,2012-06-18,府教社字第1010166687號
615,私立東海法商短期補習班,2012-05-23,員林鎮新生路238號1.2樓,3-4樓違規增設教室,限期改善件次,2012-06-01,府教社字第1010149197號
616,私立喬治康文理珠心算短期補習班,2012-05-17,彰化市長興街179號1樓,違規增設2樓教室.未使用定型化服務契約,限期改善件次,2012-05-28,府教社字第1010145421號
617,私立科南美語短期補習班,2012-04-27,溪湖鎮大公路235號1.2樓,違規增設2.3樓教室.增設科目.未使用定型化服務契約,限期改善件次,2012-05-08,府教社字第1010124347號
618,私立佑成美語短期補習班,2012-04-27,溪湖鎮地政路202號1樓,違規增設2.3樓教室.增設科目.未使用定型化服務契約,限期改善件次,2012-04-27,府教社字第1010123579號
619,私立優優美語短期補習班,2012-04-18,秀水鄉鶴鳴村民主街218號1、2樓,違規增設3樓教室.未使用定型化服務契約,限期改善件次,2012-04-25,府教社字第1010111712號
620,私立學城電腦短期補習班,2012-01-10,彰化市中正路二段85號1.2樓,違規使用1樓停車空間.未使用定型化服務契約,糾正件次(列入違規紀錄),2012-02-23,府教社字第1010043113號
621,私立世揚電腦技藝短期補習班,2012-01-10,彰化市中正路二段75號1.2樓,4樓違規增設教室.未使用定型化服務契約,限期改善件次,2012-01-16,府教社字第1010013472號
622,私立方名英語短期補習班,2011-12-06,溪湖鎮西環路四十三號,違規增班,限期改善件次,2011-12-09,府教社字第1000389789號
623,私立名傅美語短期補習班,2011-12-06,溪湖鎮田中路72-6號1.2樓,未出示公安檢查核准文件,限期改善件次,2011-12-09,府教社字第1000389740號
624,私立金奧林匹克文理短期補習班,2011-11-30,溪湖鎮華中街3號1.2.3樓,未出示建物公安檢查核准文件,限期改善件次,2011-12-05,府教社字第1000383559號
625,私立名鈞英語短期補習班,2011-10-25,埤頭鄉彰水路3段591號1.2樓,違規增班,限期改善件次,2011-10-31,府教社字第1000348672號
626,私立小太陽珠心算短期補習班,2011-10-21,和美鎮東萊路81巷19號1.2樓,違規增班,限期改善件次,2011-10-31,府教社字第1000348582號
627,私立小叮噹文理短期補習班,2011-05-10,和美鎮彰美路五段112號1-2樓,違規增班,限期改善件次,2011-05-13,府教社字第1000083880號
628,私立日光理化短期補習班,2010-09-29,大村鄉大村村大義街71號1.2樓,3樓增設教室.違規增設類科,糾正件次(列入違規紀錄),2010-09-29,府教社字第0990246057號
629,私立蓁成功文理短期補習班,2010-09-23,溪湖鎮培英路72號1.2樓,1.3樓違規增設教室,糾正件次(列入違規紀錄),2010-09-23,府教社字第0990191282號
630,私立權威文理短期補習班,2010-09-15,員林鎮中山路一段756號7樓,班牌不符規定.服務契約違規,糾正件次(列入違規紀錄),2010-09-15,府教社字第0990232614號
631,私立強森美語短期補習班,2009-10-21,永靖鄉永寧街24號1樓,違規增班.2.3樓充班舍,糾正件次(列入違規紀錄),2009-11-17,府教社字第0980278439號
632,私立保昇珠心算短期補習班,2007-10-18,員林鎮南平街142號2樓,"擅自增設類科 擴充班舍",糾正件次(列入違規紀錄),2007-11-07,府教社字第0960228985
633,私立冠達文理短期補習班,2007-10-18,員林鎮南平里南平一街40號1.2樓,擅自遷址,糾正件次(列入違規紀錄),2007-11-08,府教社字第0960228978號
634,私立綠豆芽珠算短期補習班,2007-08-31,溪湖鎮頂新九街四號,擅自增科,糾正件次(列入違規紀錄),2007-08-31,府教社字第0960177268號
635,私立優格林美語短期補習班,2007-08-31,二林鎮大成路一段一四一號,擅自擴大班舍,糾正件次(列入違規紀錄),2007-09-07,府教社字第0960136504號
636,私立宏名數學英語短期補習班,2007-06-29,二林鎮南安路卅號,擅自增設大城校,糾正件次(列入違規紀錄),2007-07-09,府教社字第0960136502號
637,私立格凡文理短期補習班,2007-05-18,彰化市南興里雲長路117號1.2.3樓,違規擴充班舍,糾正件次(列入違規紀錄),2007-05-29,府教社字第0960107197號
638,私立智高英語短期補習班,2007-04-11,秀水鄉莊雅村秀中街81號1-2樓.秀中街83號1-2樓,擅設補習班交通車超載學童,糾正件次(列入違規紀錄),2007-04-23,府教社字第0960080791號
639,私立增您智美語短期補習班,2007-03-27,和美鎮塗厝里彰新路五段272號,招牌增設安親課輔才藝,糾正件次(列入違規紀錄),2007-04-09,府教社字第0960067104號
640,私立歌德美語珠算短期補習班,2007-03-14,秀水鄉福安村彰水路二段627巷8號,以交通車超載學童,糾正件次(列入違規紀錄),2006-03-20,府教社字第0960052384號
641,私立新資優數學語文珠算短期補習班,2007-03-07,彰化市中正路一段二二八號一、二樓,擅設補習班交通車載運學生,糾正件次(列入違規紀錄),2007-03-20,府教社字第0960052386號
642,私立德馨美語短期補習班,2007-03-07,彰化市民族路159號1-2樓,擅設補習班交通車載運學童,糾正件次(列入違規紀錄),2007-03-20,府教社字第0960052387號
643,私立大博士珠算短期補習班,2007-01-25,秀水鄉秀中街115巷51-1號1.2樓,違規增班,糾正件次(列入違規紀錄),2007-02-01,府教社字第0960025224號
644,私立育華珠算短期補習班,2007-01-25,秀水鄉秀中街八九巷十四號,違規增科,糾正件次(列入違規紀錄),2007-02-01,府教社字第0960025218號
645,私立建志文理短期補習班,2006-04-18,花壇鄉成功街208巷11號1.2樓,擅自增設類科.擴充班舍班級,限期改善件次,2006-04-24,府教社字第0950077349號
1,私立貝登堡文理短期補習班,2023-08-31,彰化市埔西街5號1-2樓,"經查該班招牌增設理化科及自然科、違規增設三樓教室2 間、一樓後方查有廚房擺設自修桌椅、超收國小生7人(現 況為課輔班涉及安親課照情形)及教師劉○琳等3人未於補 習班資管系統登錄等違規項目。",限期改善件次,2023-09-14,府教社字第1120342401A號
2,彰化縣私立安新兒文理短期補習班,2023-08-30,彰化縣伸港鄉新港村忠孝路58號1樓,經查該班違規增設二樓教室及未依規定實施短期補習班補習服務契約等,限期改善件次,2023-09-18,府教社字第1120344056號
3,彰化縣私立彰一文理短期補習班,2023-08-27,彰化縣彰化市長壽街203號1樓、2樓,"經查該班立案班牌未加註立案字號及未依規定實施短期補習 班補習服務契約等違規項目。",限期改善件次,2023-09-25,府教社字第1120382402號
4,彰化縣私立蕾貝卡美語短期補習班,2023-08-25,彰化市長壽街177-1號1.2樓,經查該班立案班牌未加註立案字號及招牌違規增設國高中英文精修班等項目。,限期改善件次,2023-09-21,府教社字第1120381023號
5,彰化縣私立歡樂美語短期補習班,2023-08-25,永靖鄉瑚璉村多福路3號1、2樓,1.立案證書未懸掛於補習班內足資辨識之明顯處、2.未經核准擅自招生小一正音班及小一數學類科等項,限期改善件次,2023-09-27,府教社字第1120386209號
6,私立晨樺文理短期補習班,2023-08-24,員林市林森路330號1-2樓,"1.立案招牌「晨樺安心教室」與立案班名不符且 載明核准立案文號2、違規招生國小安親課輔3、未經核准擅 自招生國小資優數學、全科班、兒童美語對象與自然類科",限期改善件次,2023-09-25,府教社字第1120379246號
7,"私立 揚名數學短期補習班",2023-08-22,二林鎮儒林路二段326號1樓,"1.立案招牌「揚名數學補習班」與立案班名不符且未載明核准立案文號2、違規招生安親班3、繳款收據格式不 符4、未經核准擅自招生國小數學班、國中自然(理化)、高 中數學對象與類科",限期改善件次,2023-09-25,府教社字第1120381362號
8,彰化縣私立琦葳文理短期補習班,2023-08-22,彰化縣員林市新義街201號1、2樓,"立案招牌「琦葳美語」與立案班名不符且未載明 核准立案文號、立案證書未懸掛於補習班內足資辨識之明 顯處、未經核准擅自招生國中理化與幼兒英文類科",限期改善件次,2023-09-21,府教社字第1120377397號
9,彰化縣私立新高分文理短期補習班,2023-08-21,彰化市民族路253巷130號1、2樓,該班現況查無立案班牌，本府函文業者戶籍地，依限說明，未如期函復，將依規定辦理逕予撤銷立案。,限期改善件次,2023-09-06,府教社字第1120347861號
10,彰化縣私立培程文理短期補習班,2023-08-17,員林市大同路一段178號1.2樓,1.立案招牌「培程文理補習班」與立案班名不符2、未經核准招生數學類科3、立案證書未懸掛於補習班內足資辨識之明顯處4、繳款收據格式不符,限期改善件次,2023-09-19,府教社字第1120370148號
11,私立游月說舞蹈短期補習班,2023-08-15,溪湖鎮育才街29號2樓,"1立案招牌「宏群」與立案班名不符且未載明核准 立案文號2、違規招生安親課輔班3、立案證書未懸掛於補習 班內足資辨識之明顯處",限期改善件次,2023-09-12,府教社字第1120356927號
12,私立芽點美語短期補習班,2023-08-15,溪湖鎮東興路265號1.2樓,"1.立案招牌「私立芽點美語短期補習班」未載明核 准立案文號2、消防安全設備檢修申報書3、建築物防火避難設施與安全檢查申報結果通知書現場未出示",限期改善件次,2023-09-12,府教社字第1120357720號
13,彰化縣私立孟林文理短期補習班,2023-08-14,彰化縣永靖鄉東門路142-1號1、2樓,1.立案招牌未載明核准立案文號、2.違規招生安親課輔班3.未經核准擅自招生國小美語與正音班類科等項,限期改善件次,2023-09-19,府教社字第1120371624號
14,私立小樹苗英語短期補習班,2023-08-14,員林市員東路二段仁愛巷2弄1號1-2樓,招牌未依規定書寫,限期改善件次,2023-09-19,府教社字第1120371169號
15,私立安連音樂短期補習班,2023-08-14,彰化縣溪湖鎮環中街60號1樓、2樓,1.未經核准擅自招生學齡前及國小對象2、繳款收據格式不符,限期改善件次,2023-09-01,府教社字第1120348764號
16,私立泰迪熊美語短期補習班,2023-08-14,溪湖鎮興學街276號1.2.3樓,立案招牌「泰迪熊美語」與立案班名不符且未載明核准立案文號,限期改善件次,2023-08-31,府教社字第1120344444號
17,私立名嘉文理短期補習班,2023-08-11,和美鎮信陵路75號1、2樓,經查該班招生布旗違規增設國小安親課輔班(涉及安親課照情形)及短期補習班補習服務契約未出示等違規項目。,限期改善件次,2023-09-19,府教社字第1120370236號
18,彰化縣私立勝園文理短期補習班,2023-08-08,彰化縣彰化市彰安里仁愛路122號1樓及南瑤里仁愛路125號1樓、2樓,"經查該班查無立案班牌、未懸掛立案證書及未與消費者簽 訂補習服務契約等違規項目。",限期改善件次,2023-08-24,府教社字第1120314482A號
19,私立育興美語短期補習班,2023-08-08,溪湖鎮向上路41號,該場址已無經營補習班性質，將函文業者戶籍地，依限說明，如未依限說明將依規定撤銷立案,限期改善件次,2023-09-01,府教社字第1120343411號
20,私立昇揚電腦短期補習班,2023-08-06,鹿港鎮中正路427號1樓及夾層,經查該班修業期限、繳款收據格式不符及補習班服務契約書現場未出示等項,限期改善件次,2023-09-18,府教社字第1120367893號
21,彰化縣私立文登文理短期補習班,2023-08-04,彰化市建寶里建寶街39號1、2樓,"經查該班招牌增設國文科、作文科、理化科等班、違規增設 高中數學、安親課輔班廣告布旗(涉及安親課照情形)及未依 規定實施短期補習班補習服務契約等項。",限期改善件次,2023-09-27,府教社字第1120383149號
