序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
49,基隆市私立萊萊語文短期補習班,2018-07-25,七堵區明德一路156號2-4樓；明德一路158號1-4樓,"１.對外懸掛招牌「何嘉仁菁英美語」與立案證書班名「基隆市私立萊萊語文短期補習班」不相符，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第17條規定。 ２.未提供收據（含收退費規定）。 ３.未使用及未提供定型化契約，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第34條規定 ４.未選填「履約保證機制」選項。 ５.公共意外責任保險單已過期，保險期間至107年7月16日止。 ６.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟上傳相關證明文件未齊全，予以退件。 ７.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。 ８.原申請核准立案科目為英文科7班，學生入學資格為中華民國國民，現場查有12位國小學生進行英文課，尚符規定；另有3位學生自習，無法判定是否違反相關規定。",限期改善件次,2018-08-27,基府教終貳字第1070238118D號
50,基隆市私立多元文理短期補習班,2018-07-25,基隆市七堵區福一街51巷8號1樓,"１.收據（含收退費規定）未更新退費規定。 ２.未使用及未提供定型化契約，違反基隆市私立短期補習班設立及管理規則第34條規定。 ３.未選填「履約保證機制」選項。 ４.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ５.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟掃描文件不齊全，予以退件。 ６.組織成員、受僱人或受服務人員人數未達30人，未依性騷擾防治法第7條第2項規定，訂定申訴管道。 ７.原申請核准立案科目為數學科2班，學生入學資格為國民小學，現場查有10位國小學生進行學校作業輔導疑似涉及兒童課後照顧中心業務及涉未經核准即擅自增設辦理類科，分別違反設立及管理規則第41條及第38條規定。",限期改善件次,2018-08-27,基府教終貳字第1070238118A號
51,基隆市私立精實文理短期補習班,2018-07-11,基隆市七堵區福一街16號1樓,"１.收據（含收退費規定）未更新退費規定，且未依基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第27條第2項規定載明申請核准補習班名稱、班址、立案證號等資訊。 ２.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ３.未選填「履約保證機制」選項。 ４.收據繳費項目有車資，惟查貴班未將交通車報本府備查。 ５.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟未上傳相關證明文件，予以退件。 ６.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。 ７.（１）原申請核准立案科目國語科1班、英文科2班、數學科2班，共計5班，學生入學資格為國民小學、國民中學，現場查有4間教室共計有58位學生，未進行課程，故無法判定是否違反相關規定。 （２）收據繳費項目有安親班、美陶班，疑似涉及兒童課後照顧中心業務及涉未經核准即擅自增設辦理類科，分別違反設立及管理規則第41條及第38條規定。",限期改善件次,2018-08-08,基府教終貳字第1070235316D號
52,基隆市私立神奇寶貝語文短期補習班,2018-07-11,基隆市七堵區南興路90號2樓,"１.未提供消防申報書。 ２.收據（含收退費規定）未載明收退費規定之依據（法規名稱）。 ３.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ４.未選填「履約保證機制」選項。 ５.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ６.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟未上傳相關證明文件，予以退件。 ７.原申請核准立案科目為讀經科2班，學生入學資格為國民中學，現場查有1間教室27位國小學生進行學校作業輔導，涉及兒童課後照顧中心業務，且對外落地招牌明示「安親班」、「課輔班」及收據收費項目有安親班、點心費、午餐費，涉及違反設立及管理規則第41條規定。",限期改善件次,2018-08-08,基府教終貳字第1070235316B號
53,基隆市私立姜均文理短期補習班,2018-06-27,基隆市中山區中和路91號1樓、93號2樓,"１.未提供公共安全申報書。 ２.未提供消防安全檢修申報書。 ３.收據（含收退費規定）未更新退費規定，且班名、班址、核准立案日期及字號皆有誤。 ４.未使用及未提供定型化契約，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第34條規定。 ５.未將交通車報本府備查。 ６.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ７.未提供當年度公共意外責任保險單。 ８.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟掃描文件不齊全，予以退件。 ９.組織成員、受僱人或受服務人員人數未達30人，未依性騷擾防治法第7條第2項規定，訂定申訴管道。 １０.原申請核准立案科目為國中（數學、英文）科4班及珠算科2班，學生入學資格為國小、國中，現場查有4位國小學生，疑似進行美勞課，疑似涉及未經核准即擅自增設辦理類科，違反設立及管理規則第38條規定。",限期改善件次,2018-07-24,基府教終貳字第1070233115C號
54,基隆市私立米卡洛美術短期補習班,2018-06-20,基隆市仁愛區仁一路265巷9號2樓,"１.立案證書未懸掛於明顯處，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第9條規定。 ２.原申請核准班名「基隆市私立米卡洛美術短期補習班」，惟市招（對外懸掛招牌）為「米卡洛創意空間」，違反設立及管理規則第17條規定。 ３.未提供收據（含收退費規定）。 ４.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ５.未提供當年度公共意外責任保險單。 ６.未將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統。 ７.組織成員、受僱人或受服務人員人數未達30人，未依性騷擾防治法第7條第2項規定，訂定申訴管道。 ８.未選填「履約保證機制」選項。 ９.原申請核准立案科目為美術科2班，學生入學資格為國小以上，現場查無學生。",限期改善件次,2018-07-17,基府教終貳字第1070232147C號
55,大總統文化事業有限公司附設基隆市私立大東海工商法短期補習班,2018-06-20,基隆市仁愛區愛三路128號5樓,"１.對外懸掛招牌與立案證書不相符，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第17條規定。 ２.未提供收據（含收退費規定）。 ３.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ４.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ５.已將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統，惟掃描文件不齊全，予以退件。 ６.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。 ７.未選填「履約保證機制」選項。 ８.原申請核准立案科目為機械科1班、會計科1班、法律科1班共計3班，學生入學資格為國民學校畢業，現場查有15位學生進行視訊教學課程，符教室使用面積可容納人數，惟該班張貼多項考試類科，疑似涉及未經核准即擅自增設辦理類科，違反設立及管理規則第38條規定。",限期改善件次,2018-07-17,基府教終貳字第1070232147A號
56,基隆市私立班恩邦尼美語短期補習班,2018-05-23,基隆市暖暖區暖暖街379巷6號,"１.未提供公共安全申報書。 ２.立案證書未懸掛於明顯處，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第9條規定。 ３.收據（含收退費規定）未詳載退費規定，違反設立及管理規則第27條。 ４.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ５.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ６.未提供當年度公共意外責任保險單。 ７.未將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統。 ８.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。 ９.對外落地窗招牌明示「菁英數學班」，疑似涉及未經核准即擅自增設辦理類科，違反設立及管理規則第38條規定。 １０.原申請核准立案科目為美語科2班，學生入學資格為國中小學，現場查有2間教室分別15位及9位國小及學生進行美語課，尚符規定。",限期改善件次,2018-06-11,基府教終貳字第1070225756B號
57,基隆市私立文馨卓越語文短期補習班,2018-03-21,基隆市信義區信一路132號5樓之1,"１.擅自擴充班舍（址）於基隆市信義區信一路132號5樓之1，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第38條規定。 ２.立案證書未懸掛於明顯處，違反設立及管理規則第9條規定。 ３.未提供收據（含收退費規定）。 ４.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 ５.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ６.未將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統。 ７.（１）查有供餐事實，違反設立及管理規則第41條規定。 （２）原申請核准立案科目為國語科1班、數學科1班及英文科5班，學生入學資格為國民小學，現場查有2間教室，共計16位國小學生進行國語課；另有2間教室，共計15位國小學生進行數學課，雖符申請科目，惟未符其申請核准之班級數，且擅自擴充教室間數，違反設立及管理規則第38條規定。 ８.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。",限期改善件次,2018-04-11,基府教終貳字第1070214176C號
58,基隆市私立大宇文理短期補習班,2018-01-31,基隆市仁愛區仁二路19-1號2樓,"1.原申請核准教室數為3間，現已變更為6間教室數。 2.立案證書未懸掛於明顯處，違反設立及管理規則第9條規定。 3.收據（含收退費規定）未詳載退費規定。 4.未使用及未提供定型化契約，違反設立及管理規則第34條規定。 5.未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 6.未將班內教職員工相關資料登錄至直轄市及各縣市短期補習班資訊管理系統。 7.原申請核准立案科目為文理科（國語、數學、英語、自然）2班，學生入學資格為國民中學及國民小學，現場查3間教室共計13位國小學生進行學校作業輔導，涉及兒童課後照顧中心業務，違反設立及管理規則第41條規定。 8.組織成員、受僱人或受服務人員人數達30人，未依性騷擾防治法第7條第2項規定，訂定「基隆市私立短期補習班性騷擾防治申訴及調查處理要點」。",限期改善件次,2018-02-21,基府教終貳字第1070206636C號
59,國盈文理短期補習班,2006-06-07,信義區信一路63號3樓,擅自擴大班舍,限期改善件次,,
60,高登英語會話短期補習班,2005-07-06,仁愛區孝二路106-2號3樓,擅遷班址,限期改善件次,,
61,東華文理短期補習班,2005-06-14,信義區信二路273-2號3樓,擅自擴大班舍,限期改善件次,,
62,向日葵語文才藝短期補習班,2005-05-11,信義區教孝街2號1樓,擅自歇業,限期改善件次,,
63,私立建德文理短期補習班,2005-05-09,安樂區樂利三街28巷14號,未申報公安申報,限期改善件次,,
64,私立佳嘉心算短期補習班,2005-04-26,"七堵區明德一路148 號2樓",已搬遷,限期改善件次,,
65,私立福幼文理短期補習班,2004-09-24,信義區義6路32號,廣告招牌未依規定懸掛,限期改善件次,,
66,私立何嘉人語文短期補習班,2004-09-23,七堵區南興路88.90號1樓,廣告招牌及立案證書未依規定辦理,限期改善件次,,
67,私立巨佳文理短期補習班,2004-09-22,暖暖區碇內街24號,擅自更改隔間招牌未依規定懸掛,限期改善件次,,
68,私立名智文教機構短期補習班,2004-09-07,七堵區明德二路15之17號1.2樓,,限期改善件次,,
69,私立愛三巨匠電腦短期補習班,2004-08-30,仁愛區愛三路120號6樓,廣告招牌未依規定懸掛,限期改善件次,,
70,菁英文理短期補習班,2004-08-03,暖暖區暖暖街179號,未登錄學生緊急聯絡電話,糾正件次(列入違規紀錄),,
71,頂呱呱文理短期補習班,2004-07-15,仁愛區愛六路6號2樓,擅自工改隔間,限期改善件次,,
72,何嘉仁美語短期補習班,2004-05-20,仁愛區忠一路5號,一樓未變更使用目的且招牌未依規定懸掛,限期改善件次,,
73,私立快樂天堂美勞才藝短期補習班,2004-05-11,暖暖區源遠路297巷92號1樓,廣告招牌未依規定懸掛,限期改善件次,,
74,佳佳英語會話短期補習班,2004-05-10,仁愛區愛五路12號4樓,擅自遷移班址,限期改善件次,,
75,私立奇瓦迪短期補習班,2004-04-29,中正區新豐街327巷35號1.2樓,擅自更改隔間,限期改善件次,,
76,私立全國心珠算短期補習班,2004-04-28,暖暖區暖碇路15巷42號2樓,擅自更改隔間,限期改善件次,,
77,私立懷哲文理短期補習班,2004-03-09,仁愛區忠一路14號7樓,未招生已逾三個月未報備,公告撤銷立案,,
78,私立小博士才藝短期補習班,2004-02-19,安樂區基金一路186之1號1樓,擅自遷移班址,限期改善件次,,
79,私立睿哲文理短期補習班,2004-02-12,中山區西定路345號2樓,擅自擴充班舍,限期改善件次,,
80,私立文昌語文短期補習班,2004-02-11,中山區安一路72號2樓,擅自更動隔間,糾正件次(列入違規紀錄),,
81,私立幼圓語文短期補習班,2004-01-05,仁愛區仁二路72號2樓.3樓,擅自於班址一樓夾層及四樓增設教室,糾正件次(列入違規紀錄),,
82,私立福兒村語文短期補習班,2003-12-19,信義區培德路75之1號1樓,未招生上課逾三個月未申報,公告撤銷立案,,
83,私立傑瑞富文理短期補習班,2003-12-04,七堵區自治街19號2樓,廣告招牌未依規定懸掛擅自變更隔間,限期改善件次,,
84,私立荳荳語文短期補習班,2003-12-04,七堵區百二街152.154號,廣告招牌未依規定懸掛擅自擴充班舍,限期改善件次,,
85,大東海工商法短期補習班,2003-12-02,仁愛區愛三路128號5樓,廣告不實,停止招生,,
86,私立小博士才藝短期補習班,2003-11-05,安樂區基金一路186之1號1樓,未經申請擅自遷移班址,限期改善件次,,
87,私立袁老師文理短期補習班,2003-11-05,安樂區基金一路112巷110弄16之5號,擅自更改隔間,限期改善件次,,
88,私立彩虹文理短期補習班,2003-10-31,仁愛區忠二路25號2樓,擅自增班.逃生通道阻塞,限期改善件次,,
1,基隆市私立日勝文理短期補習班,2021-12-01,基隆市七堵區福一街110巷5號1-2樓、基隆市七堵區福一街110巷7號1-2樓、基隆市七堵區福一街114號1樓,"１、請於3日內提供今年度（110）建築物公安申報書至本府都市發展處（使用管理科）複查。 ２、原申請核准班名「基隆市私立日勝文理短期補習班」、立案文號「基府教社參字第0930034959號」，惟對外懸掛招牌應為核准立案文號，非核准變更字號「基府教社參字第1040235581號」，違反管理準則第17條規定。 ３、收據應載明班址（全）、立案證號應為「基府教社參字第0930034959號」，非核准變更字號「基府教社參字第1040235581號」且依循法規名稱有誤，違反管理準則第23條規定。 ４、已達30人，未公開揭示性騷擾防治措施，違反性騷擾防治法第7條第2項規定。 ５、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實招收人數」。 ６、原申請核准科目為國小文理科（國語、數學、社會、自然）6班、國小英文科1班、國中數學科1班、國中英文科1班、國中自然科1班，班級數共計10班，學生入學資格為國小、國中，現場查有2間教室共計17位國小學生進行國小國語科課程及3間教室共計49位國小學生進行國小數學科課程，尚符規定。",限期改善件次,2022-01-14,基府教終貳字第1110200927C號
2,基隆市私立興學文理短期補習班,2021-09-22,基隆市仁愛區仁一路299號3-5樓,"１、收據未載明詳載退費規定，違反管理準則第23條規定。 ２、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ３、原申請核准科目為幼兒美語科1班、兒童美語科7班、國中英文科1班、國小低年級文理科（國語、數學）3班、國小中年級文理科（國語、數學、自然、社會）3班、國小高年級文理科（國語、數學、自然、社會）4班，班級數共計19班，學生入學資格為幼兒、國小、國中，現場查有7間教室共計93位國小學生進行英文課程、3間教室共計35位國小學生進行國語課程及2間教室共計29位國小學生進行數學課程，尚符規定。",限期改善件次,2021-11-04,基府教終貳字第1100251100A號
3,基隆市私立普利斯美語文理短期補習班,2021-09-22,基隆市仁愛區仁二路201號3樓,"１、依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任黃婉婷是日不在班，請貴班依規辦理。 ２、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ３、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ４、原申請核准科目為國小文理科（國語、數學、生活）1班、國小文理科（國語、英語、數學、社會、自然）2班、國中英文科2班，班級數共計5班，學生入學資格為國民小學、國民中學，現場查有1間教室2位國小學生預備進行英文課程，尚符規定。",限期改善件次,2021-11-04,基府教終貳字第1100251100D號
4,基隆市私立名強文理短期補習班,2021-09-22,基隆市仁愛區延平街6號1樓,"１、收據未載明補習班名稱（全名）、班址、立案證號、收費項目、各項金額及未詳載退費規定，違反管理準則第23條規定。 ２、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ３、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ４、原申請核准科目為國小文理科（國語、英文、數學、社會、自然）2班，班級數共計2班，學生入學資格為國小，現場查有2間教室共計13位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ５、查有3位幼兒於班內活動，未符學則第16條學生入學資格，疑似涉及經營非屬短期補習教育之機構或業務，違反管理準則第38條規定。",限期改善件次,2021-11-04,基府教終貳字第1100251100C號
5,基隆市私立常春藤文理短期補習班,2021-08-25,基隆市七堵區福一街101號1-2樓、基隆市七堵區福一街103號1-2樓,"１、違反建築法第73條第2項規定，未經核准變更使用擅自使用建築物。 ２、滅火器壓力不足。 ３、原申請核准班名「基隆市私立常春藤文理短期補習班」、立案文號「基府教社貳字第0990170618號」，惟貴班對外懸掛招牌「全方位國小文理」、「金牌國中全科班」，且未於明顯處載明核准立案文號，違反短期補習班設立及管理準則（下稱管理準則）第17條規定。 ４、收據未載明補習班名稱（全名）、班址及立案證號，違反管理準則第23條規定。 ５、已達30人，未公開揭示性騷擾防治措施，違反性騷擾防治法第7條第2項規定。 ６、原申請核准立案科目為國小文理科（國語、數學、生活）2班、國小文理科（國語、英語、數學、社會、自然）4班、國中國文科1班、國中數學科1班、國中英文科1班、國中自然科1班、國中社會科1班、珠心算科1班，班級數共計12班，學生入學資格為國民小學、國民中學，現場查有1間教室1位國小學生進行視訊課程、4間教室共計17位國小學生自習，尚符規定。",限期改善件次,2021-10-06,基府教終貳字第1100246990D號
6,基隆市私立多元文理短期補習班,2021-08-25,基隆市七堵區福一街51巷8號1樓,"１、滅火器逾期，未性能試驗。 ２、依短期補習班設立及管理準則（下稱管理準則）第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任柯淑瑜，已不在班，請貴班申請變更班主任，以符相關規定。 ３、原申請核准班名「基隆市私立多元文理短期補習班」、立案文號「基府教社貳字第0920107910 號」，惟貴班對外懸掛招牌未於明顯處載明核准立案文號，違反管理準則第17條規定。 ４、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ５、組織成員、受僱人或受服務人員人數未達30人，未依性騷擾防治法第7條第2項規定，訂定申訴管道。 ６、原申請核准立案科目為數學科2班，學生入學資格為國小，現場查有1間教室7位國小學生進行美術影片教學課程、1間教室13位國小學生進行國語課程，涉及未經核准即擅自新增班級數，違反管理準則第36條規定。",限期改善件次,2021-10-06,基府教終貳字第1100246990B號
7,基隆市私立大中文理短期補習班,2021-08-25,基隆市七堵區福二街77號1、2樓,"１、滅火器壓力不足。 ２、原申請核准班名「基隆市私立大中文理短期補習班」、立案文號「基府教社字第087446號」，惟貴班對外懸掛招牌未於明顯處載明核准立案文號，違反短期補習班設立及管理準則（下稱管理準則）第17條規定。 ３、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ４、原申請核准立案科目為英文科2班、數學科2班，班級數共計4班，學生入學資格為國中，現場查有1間教室1位國中學生自習，尚符規定。",限期改善件次,2021-10-06,基府教終貳字第1100246990C號
8,基隆市私立神奇寶貝語文短期補習班,2021-08-25,基隆市七堵區南興路90號2樓,"１、依短期補習班設立及管理準則（下稱管理準則）第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任邱李淑玲，不常在班，請貴班申請變更班主任，以符相關規定。 ２、立案證書未懸掛，違反設立及管理規則第9條規定。 ３、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ４、原申請核准立案科目為讀經科2班，學生入學資格為國民中學畢業，現場查有1間教室10位國小學生進行國語課程，涉及未經核准即擅自新增班級數，違反管理準則第36條規定。 ５、另查有間教室共計10位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。",限期改善件次,2021-10-06,基府教終貳字第1100246990A號
9,基隆市私立小紅帽文理短期補習班,2021-08-18,基隆市仁愛區愛六路6號2-4樓,"１、收費收據立案文號應為「基府教社字第059933號」，非變更文號「基府教社參字第1010179721號」，未符短期補習班設立及管理準則（下稱管理準則）第23條規定。 ２、學費收據之學習科目載明課輔、晚餐費，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。 ３、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ４、原申請核准立案科目為國小國語科1班、國小英語科1班、國小數學科1班、國小自然科1班、國中英文科1班、國中數學科2班等計7班，學生入學資格為國民小學、國民中學，現場查有2間教室7位國小學生進行國小英語科、2間教室13位國小學生進行國小國語科、2間教室10位國小學生進行國小數學科，雖符申請核准科目，未符申請核准班級數，涉及未經核准即擅自新增班級數，違反管理準則第36條規定。",限期改善件次,2021-10-06,基府教終貳字第1100246306A號
10,基隆市私立孫淮修立行文理短期補習班,2021-08-18,基隆市仁愛區延平街1號1樓、基隆市仁愛區延平街12巷16號1樓,"１、依管理準則第19條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任孫鶴，現已不在班，請貴班申請變更班主任，以符相關規定。 ２、原申請核准班名「基隆市私立孫淮修立行文理短期補習班」、立案文號「基府教社字第098762號」，惟貴班對外懸掛招牌未於明顯處載明核准立案文號，違反管理準則第17條規定。 ３、未提供當年度公共意外責任險保險單。 ４、收據未依管理準則第23條規定，載明補習班班址（未完整），且立案文號應為「基府教社字第098762號」，非變更文號「基府教社參字第1010184340號」，另未依同管理準則第22條規定將補習班之收、退費規定，公告於補習班明顯處所。 ５、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反管理準則第37條規定。 ６、原申請核准立案科目為國語科2班、數學科3班，班級數共計5班，學生入學資格為國民小學，現場查有1間教室6位國小學生進行國語課程、2間教室12位國小學生進行數學課程，尚符規定。 ７、查有2間教室共計16位國小學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反管理準則第38條規定。",限期改善件次,2021-10-06,基府教終貳字第1100246306C號
11,基隆市私立冠捷文理短期補習班,2021-08-18,基隆市仁愛區仁二路72號2-3樓,"１、現場稽查，無人應門。 ２、原申請核准班名「基隆市私立冠捷文理短期補習班」、立案文號「基府教社參字第0940116626號」，惟貴班對外懸掛招牌未於明顯處載明核准立案文號，違反管理準則第17條規定。 ３、原申請核准立案科目為國小文理科（國語、數學、生活）1班、國小文理科（國語、英語、數學、社會、自然）2班，班級數共計3班，學生入學資格為國民小學，惟對外懸掛招牌為國中及國小，涉及未經核准即擅自新增班級數，違反管理準則第36條規定。 ４、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。",限期改善件次,2021-10-06,基府教終貳字第1100246306B號
12,基隆市私立萊萊語文短期補習班,2021-04-07,基隆市七堵區明德一路156號2-4樓；基隆市七堵區明德一路158號1-4樓,"１、依基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第23條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任戴維君是日不在班，請貴班依規辦理。 ２、未將班內新進教職員工相關資料備文函報本府核備，致未登錄至直轄市及各縣市短期補習班資訊管理系統，違反短期補習班設立及管理準則第11條之1規定。 ３、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ４、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ５、原申請核准立案科目為英文科7班，學生入學資格為國小，現場查有5間教室共計68位國小學生進行英文課程、另有2個班共計36位國小學生於老師備課區進行英文繪本課程，尚符規定。 ６、查有2個班共計22位國小學生準備上課，故暫難判定是否違反相關規定。 ７、查有1間教室計6位國小學生進行學校作業輔導、另2間教室白板上皆有寫明本週各科評量進度，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。 ８、查2個班白板上皆有數學課程，涉及未經核准即擅自增設班級數，違反設立及管理規則第38條規定。",限期改善件次,2021-04-15,基府教終貳字第1100216794B號
13,基隆市私立賴老師文理短期補習班,2021-03-10,基隆市仁愛區仁二路95號4-5樓,"１、依基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第23條規定，補習班置班主任一人，應為「專任」，綜理班務，查班主任謝明道是日不在班，請貴班依規辦理。 ２、立案證書未懸掛於明顯處，違反設立及管理規則第9條規定。 ３、未將班內新進教職員工相關資料備文函報本府核備，致未登錄至直轄市及各縣市短期補習班資訊管理系統，違反短期補習班設立及管理準則第11條之1規定。 ４、未提供班內全數學生收據。 ５、未訂定基隆市私立短期補習班個人資料檔案安全維護計畫及未完成基隆市私立補習班揭露學生個人資料查核表，違反設立及管理規則第40條規定。 ６、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。 ７、原申請核准立案科目為文理科（數學、英語）等計6班，學生入學資格為國小、國中，現場查有2間教室計5位國小學生進行英語課程、1間教室12位國小學生進行數學課程，尚符規定。 ８、另查有3間教室共計29位學生進行學校作業輔導，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。 ９、張貼課表： （１）「國中部課表」自然科、「小三-六數學課輔班」專攻國自社、「小一二美語課輔班」國正音，涉及未經核准即擅自增設辦理類科，違反設立及管理規則第38條規定。 （２）「小三-六數學課輔班」、「小一二美語課輔班」，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。",限期改善件次,2021-03-23,基府教終貳字第1100213084B號
14,基隆市私立筱錄音樂短期補習班,2021-03-10,基隆市仁愛區仁一路277號3樓之2,"１、原申請核准班名「基隆市私立筱錄音樂短期補習班」，惟貴班對外懸掛招牌「筱錄音樂教室」，且未於明顯處載明核准立案文號，違反基隆市私立短期補習班設立及管理規則（以下簡稱設立及管理規則）第17條規定。 ２、另旁樓牌告示載明「安親班」，涉及兒童課後照顧服務中心業務（俗稱安親班），違反設立及管理規則第41條規定。 ３、依設立及管理規則第23條規定，補習班置班主任一人，應為「專任」，綜理班務，經電詢貴班設立人，班主任劉若竹已離職，請貴班申請變更班主任，以符短期補習班設立及管理準則第19條規定。 ４、現場稽查，無人應門。 ５、未即時確認及更新「直轄市及各縣市短期補習班資訊管理系統─基本資料維護─履約保證機制、飲用水設備、實際招收人數」。",限期改善件次,2021-03-23,基府教終貳字第1100213084A號
