序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
151,私立寶貝熊語文短期補習班,2014-02-13,宜蘭市泰山路241號1樓,公安未申報、未經核准擅自遷移班址、擅自利用交通車、招牌未依規定載明核准班名及立案證號、未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2014-02-20,府教終字第1030026534號
152,私立欣欣文理短期補習班,2014-01-09,蘇澳鎮中山路一段385號,未提供定型化契約及補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明、收據無退費規定、招牌有安親課輔,限期改善件次,,
153,私立古老師文理短期補習班,2013-12-11,宜蘭市文化路36號1樓,公共意外責任險保險金額不足及未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-12-27,府教終字第1020211323號
154,私立林書任設計藝術教育技藝短期補習班,2013-12-11,宜蘭市農權路65號1-2樓,招牌未載明核准立案證號及未提供載明退費規定收據、定型化契約、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-12-27,府教終字第1020211309號
155,私立鳳翎舞蹈短期補習班,2013-12-04,宜蘭市和睦路1之30號2樓,招牌未依規定載明核准班名及立案證號、未提供載明退費規定收據、定型化契約、公共意外責任險保險單、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明、廣告有安親班及才藝班字樣,限期改善件次,2013-12-16,府教終字第1020203482號
156,私立王強資優文理短期補習班,2013-11-25,宜蘭市復興路2段70-3號4樓,未提供定型化契約、載明退費規定收據、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-12-10,府教終字第1020199903號
157,私立青海文理短期補習班,2013-11-25,宜蘭市民權新路2-3號2樓,未提供收據、公共意外責任險保險單、定型化契約、教職員名冊、設立人、班主任暨教職員任職切結書、警察刑事紀錄證明、立案證書未懸掛、招牌無立案文號、擅自擴充1樓教室,限期改善件次,2013-12-06,府教終字第1020198015號
158,私立朱芸文理短期補習班,2013-11-20,宜蘭市東港路34巷96號1-2樓,招牌未載明核准立案證號、未提供公共意外責任險保險單、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-12-10,府教終字第1020199902號
159,私立建宏短期補習班,2013-11-13,宜蘭市復興路2段28號1-2樓,3、4樓擴充班舍尚未辦理完成且未納入公安申報、招牌未符規定、未提供定型化契約、收據、教職員名冊、警察刑事紀錄證明、設立人、班主任暨教職員任職切結書,限期改善件次,2013-12-06,府教終字第1020198014號
160,私立鴻興文理短期補習班,2013-11-13,宜蘭市復興路一段38巷6號1-2樓,立案證書未懸掛、招牌未載明核准立案證號、未提供載明退費規定收據、定型化契約、公共意外責任險保險單、補習班教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-12-06,府教終字第1020198016號
161,私立員源圈文理短期補習班,2013-11-05,宜蘭縣員山鄉復興路50號1-3樓,建築物有違建、未提供教職員名冊、設立人、班主任暨教職員任職切結書及警察刑事紀錄證明,限期改善件次,2013-11-20,府教終字第1020188515號
162,私立冠群文理短期補習班,2013-10-30,羅東鎮羅東鎮純精路99號1-2樓,未載明退費規定、招牌未載明立案文號及未提供定型化契約、公共意外責任險保單、補習班教職員名冊、設立人、班主任、教職員任職切結書、警察刑事紀錄證明等情形,限期改善件次,2013-11-11,府教終字第1020182506號
163,私立群創文理短期補習班,2013-10-01,宜蘭市宜中路97號,立案證書未懸掛、未提供定型化契約、公共意外責任險保險單、收據、招牌不符規定,限期改善件次,2013-10-08,府教終字第1020163689號
164,私立狀元及第文理短期補習班,2013-09-04,羅東鎮公正路303號,未提供定型化契約及公共意外責任險保單、招牌未載明立案文號、未提供經商標使用授權者之相關證明文件及未經核准擅自利用交通車載送學生,限期改善件次,2013-09-13,府教終字第1020148202號函
165,私立德聚文理短期補習班,2013-09-04,三星鄉農義路一段381號1樓,未提供定型化契約、招牌未載明立案文號、擅自增設科目及門牌整編未變更地址,限期改善件次,2013-09-13,府教終字第1020148203號
166,私立德祥文理短期補習班,2013-09-04,宜蘭市農權路154巷15號4樓,招牌不符規定,限期改善件次,2013-09-09,府教終字第1020145013號函
167,私立家音文理短期補習班,2013-08-28,礁溪鄉仁愛路48巷1號1樓,未提供收據、公共意外責任險保險單、定型化契約,限期改善件次,2013-09-09,府教終字第1020145255號函
168,私立員源圈文理短期補習班,2013-07-25,宜蘭縣員山鄉復興路50號1-3樓,招牌無立案文號,限期改善件次,2013-08-26,府教終字第1020136376號
169,私立奇湧文理短期補習班,2013-07-15,宜蘭市民權新路206號1樓,擅自遷移班指、未提供公共意外責任險保險單、招牌未有立案文號、收據未有退費規定,限期改善件次,2013-08-26,府教終字第1020136378號
170,私立i學習文理短期補習班,2013-07-11,員山鄉復興路48號1-3樓,招牌未有立案文號、未提供定型化契約、公共意外責任險保單,限期改善件次,2013-08-26,府教終字第1020136377號
171,私立蘭揚美語短期補習班,2013-07-11,宜蘭市泰山路100之5、100之6號1至2樓,未提供收據、公共意外責任險保險單、定型化契約、立案證書未懸掛,限期改善件次,2013-08-28,府教終字第1020137636號
172,私立加州柏克萊語文短期補習班,2013-07-03,宜蘭市校舍路29巷88弄55號2樓,未申報公安、招牌未載明立案文號、招牌有安親、數學班字樣、未提供公共意外責任險保險單,限期改善件次,,
173,私立育宏文理短期補習班,2013-06-26,冬山鄉興南村香南路392號1-2樓,未提供定型化契約、招牌未載明立案文號、未提供載明退費規定之收據、擅自增設科目,限期改善件次,,
174,私立磊哥頂尖數學文理短期補習班,2013-06-26,宜蘭市文化路13號1-3樓,未提供定型化契約、擅自增設類科及班級數,限期改善件次,2013-07-05,府教終字第1020107451號函
175,私立簡君玲英文短期補習班,2013-06-19,宜蘭市西後街46號1樓,立案證書未懸掛、未訂定定型化契約、廣告有招收國小班字樣,限期改善件次,2013-06-24,府教終字第1020099266號
176,私立米那米文理短期補習班,2013-06-19,宜蘭市民權新路150號1-4樓,未提供公共意外責任險保險單、具退費規定之收據,限期改善件次,2013-06-24,府教終字第1020099265號
177,私立長勝珠心算文理短期補習班,2013-06-11,五結鄉舊街路91巷31號1-4樓,未懸掛立案證書、未提供定型化契約及收據、招牌無立案文號、擅自增設科目,限期改善件次,2013-06-24,府教終字第1020099314號
178,私立育立愛兒村文理短期補習班,2013-02-26,頭城鎮公園路30號1-4樓,未提供定型化契約、載明退費規定之收據及招牌未載明立案文號,限期改善件次,2013-03-06,府教終字第1020034991號
179,私立莊老師短期補習班,2012-10-31,礁溪鄉和平路91號1樓,未提供定型化契約、收據、公共意外責任險保單,限期改善件次,2012-11-06,府教終字第1010175636
180,私立培傑珠心算短期補習班,2012-10-31,礁溪鄉和平路17號1樓,未訂定定型化契約,限期改善件次,2012-11-07,府教終字1010176373第
181,私立建宏短期補習班,2012-10-31,宜蘭市復興路2段28號1-2樓,擅自增加科目、班級數及擴充班舍(增加3、4、5樓教室),限期改善件次,2012-11-07,府教終字第1010176345號
182,私立維多利亞文理短期補習班,2012-09-07,壯圍鄉中央路2段381號1-3樓,未提供定型化契約及收據，交通車資料須送府備查,限期改善件次,2012-09-14,
183,私立吳老師文理短期補習班,2012-09-07,壯圍鄉吉祥村壯五路313號2-3樓,未提供定型化契約,限期改善件次,2012-09-14,
184,私立育宏短期補習班,2012-07-20,冬山鄉興南村香南路392號1-2樓,未提供定型化契約及公共意外責任險保單,限期改善件次,2012-07-26,府教終字第1010115201號
185,私立蜜蘋果文理短期補習班,2012-07-20,冬山鄉香南路378號1-2樓,未提供定型化契約,限期改善件次,2012-07-26,府教終字第1010115202號
186,私立博麟文理短期補習班,2012-07-11,宜蘭市宜中路41號1-3樓,未提供收據及定型化契約等文件,限期改善件次,2012-07-16,府教終字第1010109623號
187,私立育立愛兒村文理短期補習班,2012-06-22,頭城鎮公園路30號1-4樓,未經核准擅自使用交通車（車號：0776-B3）接送學生,限期改善件次,2012-06-28,府教終字第1010099346號
188,私立何嘉仁語文短期補習班,2012-06-20,宜蘭市女中路三段319號3樓,未經核准擅自使用交通車（車號：7188-JJ）接送學生,限期改善件次,2012-06-22,府教終字第1010096087號
189,私立連城文理短期補習班,2012-06-15,羅東鎮公正路27號6樓之1、6樓之2,未提供定型化契約,限期改善件次,2012-06-20,府教終字第1010094818號
190,私立狀元及第文理短期補習班,2012-01-04,羅東鎮公正路303號,招生廣告有安親字樣、增加國小及高中科目未提供定型化契約及公共意外保單&amp;#1048714;&amp;#1048664;&amp;#1048715;&amp;#1048648;&amp;#1048713;&amp;#1048714;,限期改善件次,2012-01-11,1010006758
191,私立肯達特文理短期補習班,2011-11-22,礁溪鄉礁溪路四段78號1至2樓,招牌有安親字樣、收據未有退費規定、未提供定型化契約及公共意外責任險保單,限期改善件次,2011-12-07,1000188847
192,私立連城文理短期補習班,2011-09-21,羅東鎮公正路27號6樓之1、6樓之2,收據退費不符規定.未訂定型化契約,限期改善件次,,
193,私立高格文理短期補習班,2011-06-28,羅東鎮培英路28號1-3樓、26號1樓,1.收據未載退費2.擅自擴充班舍3.未訂定型化契約,限期改善件次,2011-07-08,1000103832
194,私立德聚文理短期短期補習班,2011-06-09,三星鄉大隱村大埔路130-20號1-3樓,1.招牌與班名不符2.立案證書未懸掛3.廣告有安親作文美術字樣4.收據未載退費5.公共意外責任保單待查6.未訂定型化契約,限期改善件次,2011-06-14,1000088538
195,私立萊恩文理短期補習班,2011-06-09,冬山鄉香南路355號2樓,1.廣告有安親字樣2.收據未載退費3.擅自擴充班舍4.擅自使用交通車5.未訂定型化契約,限期改善件次,2011-06-14,1000088539
196,私立傑弗斯文理短期補習班,2011-05-23,頭城鎮開蘭東路53-1號1樓,1.1樓教室變更為托兒所2.收據未有退費規定3.公共意外險待查4.未有定型化契約,限期改善件次,2011-05-25,1000077742
197,私立許英哲文理短期補習班,2011-04-27,宜蘭市東港路92-3號1-2樓,立案證書未懸掛、未提供公共意外責任險保單、未訂定定型化契約,限期改善件次,2011-05-02,1000064391
198,私立育可佳文理短期補習班,2011-04-27,五結鄉台興路61巷12號1-3樓,收據及查核評估表待查,限期改善件次,2011-05-04,1000065937
199,私立康喬文理短期補習班,2011-04-22,礁溪鄉龍潭村育龍路133號1樓,立案證書未懸掛、收據未有退費規定、招牌名稱未符合立案登記、擅自增加教室數及班級數,限期改善件次,2011-05-02,1000064390
200,私立何嘉仁語文短期補習班,2011-04-12,宜蘭市女中路三段319號3樓,招牌未有補習班名稱，且未經核准擅自使用交通車（車號：DF－1568）接送學生,限期改善件次,2011-04-19,1000057002
201,私立小當家數學珠心算短期補習班,2011-01-13,羅東鎮純精路546巷2號1樓,1.立案證書未懸掛2.招牌未有補習班字樣3.擴充班舍4.門牌整編未變更,限期改善件次,2011-01-24,1000012834
202,私立正賦文理短期補習班,2010-12-27,羅東鎮中華路112號1-3樓,1.擅自擴充班舍2.未提供師資證明週課表及教職員名冊,限期改善件次,2010-12-28,0990188834
203,私立未來領袖文理短期補習班,2010-11-15,冬山鄉義成路3段393號1-2樓,師資與原核准不同,限期改善件次,2010-11-18,0992362622
204,私立正賦文理短期補習班,2010-11-15,羅東鎮中華路112號1-3樓,1.擅自增加教室數2.師資與原核准不符,限期改善件次,2010-11-18,0992362601
205,私立聖保羅語言企管教育短期補習班,2010-11-15,羅東鎮長春路60號2樓,未提供師資週課表未掛立案證書,限期改善件次,2010-11-18,0992362596
206,私立柏拉圖文理短期補習班,2010-11-11,羅東鎮中華路178-1號1樓,1.招牌未有補習班字樣2.立案證書未掛3.未訂定型化契約,限期改善件次,2010-11-18,0992362553
207,私立冠臺文理短期補習班,2010-11-11,羅東鎮公正路300巷5號,1.傳單課表有安親課輔字樣2.師資.招生對象.科目.教室數與原核准不符,限期改善件次,2010-11-18,0992362552
208,私立群瀚文理短期補習班,2010-11-11,宜蘭市宜中路97號,1.擅增英文、自然班2.定型化契約、收據、公共意外責任險待查,限期改善件次,2010-11-26,府教終字第0990172104號
209,私立冠臺文理短期補習班,2010-09-02,羅東鎮公正路300巷5號,1.收據退費不符規定2.未訂定型畫契約,限期改善件次,2010-09-09,0990129574
210,私立上榜文理短期補習班,2010-09-02,羅東鎮公正路320號1-3樓,1.收據退費不符規定2.未訂定型畫契約,限期改善件次,2010-09-09,0990129575
211,私立維吉妮亞英文短期補習班,2010-08-25,宜蘭市泰山路100巷21號1-2樓,1.立案證書未懸掛2.招牌未有補習班3字3.收據未有退費規定4.未定訂定型化契約,限期改善件次,2010-09-01,府教終字第0990123396號
212,私立新球美語短期補習班,2010-08-20,三星鄉成功路8-1號1樓,收據未載明退費規定未投保公共意外責任險未訂定型化契約,限期改善件次,,
213,私立三元文理短期補習班,2010-08-12,羅東鎮站前南路262號1-3樓,擅自遷址變更班名招牌收據不符規定未掛立案證書未提供公共意外責任險保單,限期改善件次,2010-08-16,府教終字第0990115896
214,私立愛莉美語短期補習班,2010-08-04,蘇澳鎮中山路1段528號1-2樓,收據未載退費規定未訂定型化契約招牌未有補習班字樣,限期改善件次,2010-08-09,0990112296
215,私立愛娃舞蹈短期補習班,2010-07-29,宜蘭市民權新路101號,1.擅自擴充班舍2.立案證書未懸掛3.定型化契約未訂定4.收據未有退費規定5.招牌未有補習班字樣,限期改善件次,2010-08-03,0990109174
216,私立長春藤語文短期補習班,2010-07-29,宜蘭市校舍路29巷130號1樓,招牌未有補習班字樣.收據未有退費規定.定型化契約待補正,限期改善件次,2010-08-02,0990108759
217,私立吳老師文理短期補習班,2010-07-29,壯圍鄉吉祥村壯五路313號2-3樓,定型化契約待補正,限期改善件次,,
218,私立狀元及第文理短期補習班,2010-07-21,羅東鎮公正路303號,收據退費不符規定.定型化契約待補正,限期改善件次,2010-07-27,府教終字第0990105894
219,私立立升語文短期補習班,2010-03-31,五結鄉利寶路145號,1.擅增教室及班級數2.退費規定不符,限期改善件次,2010-04-12,府教終字第0990050469
220,私立協和學苑珠心算短期補習班,2010-03-31,五結鄉自強路175號1-3樓,1.收據退費規定不符2.招牌未有補習班3字,限期改善件次,2010-04-12,府教終字第0990050472
221,私立123才藝中心音樂文理短期補習班,2009-12-05,頭城鎮青雲路二段761號,1.收據未有退費規定,限期改善件次,2009-12-03,府教終字第0980174344
222,私立小哈佛美語短期補習班,2009-11-30,宜蘭市光復路35號,招牌具安親字樣,限期改善件次,,
223,私立標竿文理短期補習班,2009-11-30,宜蘭市新興路275號l樓,已無營業未報府,限期改善件次,,
224,私立真善美文化藝術有限公司宜蘭分公司附設宜蘭縣私立國際地球村語文短期補習班,2009-11-30,宜蘭市宜興路1段255號2-4樓,1.立案證書未懸掛正確版本2.招牌未有補習班三字,限期改善件次,,
225,私立資優珠心算短期補習班,2009-11-30,羅東鎮公正路445號1樓,已無營業未報府,限期改善件次,,
226,私立蕭夙真短期補習班,2009-11-30,宜蘭市康樂路42號1樓,已無營業未報府,限期改善件次,,
227,私立傑弗斯文理短期補習班,2009-11-11,頭城鎮開蘭東路53-1號1樓,1.收據未有退費規定,限期改善件次,,
228,私立日盛文理短期補習班,2009-08-03,五結鄉國民路48巷8弄2號1-3樓,未提供相關文件,限期改善件次,2009-08-05,府教終字第0980111767
229,私立長春藤語文短期補習班,2009-07-24,宜蘭市校舍路29巷130號1樓,1.班名無補習班字樣，有安親班字樣2.開數學班3.收據缺退費規定,限期改善件次,2009-07-31,府教終字第0980109593
230,私立薇閣文理短期補習班,2009-06-01,宜蘭市東港路48-3號1-3樓,1.立案證書未懸掛2.招生廣告不符規定,限期改善件次,2009-06-03,府教終字第0980077612號
231,私立逸帆文理短期補習班,2009-05-06,礁溪鄉大忠路215號1-3樓,1.收據無退費規定2.未設招牌,限期改善件次,2009-05-11,府教終字第0980066305號
232,私立巨匠電腦股份有限公司宜蘭分公司附設電腦短期補習班,2009-04-10,宜蘭市中山路3段28之1號1~3樓,立案證書未懸掛及退費規定不符,限期改善件次,2009-04-21,府教終字第0980056328號
233,私立學承電腦短期補習班,2009-04-10,羅東鎮公正路34號1-3樓,未提供相關稽查資料,糾正件次(列入違規紀錄),2009-04-21,府教終字第0980056899號函
234,私立狀元吉第文理短期補習班,2009-04-01,冬山鄉永安路258巷2號1~2樓,"1.課表具安親班字樣    2.未經核准擅自變更班別    3.未經核准擅自增設珠心算班",限期改善件次,2009-04-03,府教終字第0980047246號函
235,私立萊恩文理短期補習班,2009-03-18,冬山鄉香南路355號2樓,現場無檢修申報書、擅自增加英文2班、珠心算1班、數學2班、收據無退費規定、公共意外責任險過期,限期改善件次,2009-03-23,府教終字第0980039850號函
236,私立興儒文理短期補習班,2009-02-04,礁溪鄉義興街20號1-2樓,,限期改善件次,2009-02-05,府教終字第0980015782號
237,私立青草原文理短期補習班,2008-08-06,宜蘭市民權新路102號,擅增楊氏速讀班、國小數學班,限期改善件次,2008-08-11,府教終字第0970104426號
238,私立協和學苑珠心算短期補習班,2008-07-10,五結鄉自強路175號1-3樓,增數學班,限期改善件次,2008-07-15,府教終字第0970092737號
239,私立永明文理短期補習班,2008-07-10,五結鄉五結中路35巷7號2-3樓,增國小英數,限期改善件次,2008-07-15,府教終字第0970092427號
240,私立陳智文文理短期補習班,2008-07-09,宜蘭市泰山路100巷13號1-2樓,開設安親班,限期改善件次,2008-07-17,府教終字第0970093717號
241,私立萊恩文理短期補習班,2008-07-03,冬山鄉香南路355號2樓,開安親班及珠心算及國中英數班,限期改善件次,2008-07-08,府教終字第0970089256號
242,私立許老師文理短期補習班,2008-06-17,宜蘭市農權路154巷15號3樓,1.擴充1樓班舍2.增國中英文班,限期改善件次,2008-06-19,府教終字第0970080289號
243,私立愛生園文理短期補習班,2008-06-06,羅東鎮尚仁街20號1樓,"擴充2樓,設安親班",限期改善件次,2008-06-09,府教終字第0970075208號
244,私立立承文理短期補習班,2008-05-28,頭城鎮青雲路2段639號1-2樓,1.擴充班舍2.增英文數學各ㄧ班,限期改善件次,2008-06-02,府教終字第0970071873
245,私立連老師文理短期補習班,2008-05-28,頭城鎮頭城鎮武營路117巷5號2樓,擅自擴大班舍,限期改善件次,2008-06-02,府教終字第0970071871
246,私立詠樹文理短期補習班,2008-05-08,宜蘭市西後街34號,1.擅自增班2.立案證書未懸掛,限期改善件次,2008-05-12,府教終字第0970062103
247,私立博克來文理短期補習班,2008-04-23,礁溪鄉大忠村和平路76耗1-2樓,收據退費不符規定,限期改善件次,2008-04-29,府教終字第0970056161
248,私立連城文理短期補習班,2008-04-09,羅東鎮公正路27號5樓,違反消防安全,限期改善件次,2008-04-17,府教終字第0970051189號
249,狀元紅經典圖書有限公司附設私立大東海法商電腦短期補習班,2008-04-09,鎮公正路32號2-3樓,收據退費規定不符,限期改善件次,2008-04-16,府教終字第0970049806
250,私立協和文理短期補習班,2008-03-26,五結鄉中福路7-37號1-2樓,增數學班,限期改善件次,2008-03-31,府教終字第0970041939號
251,私立萊恩文理短期補習班,2008-02-27,冬山鄉香南路355號2樓,擅自增設安親班、增科,限期改善件次,2008-03-03,府教終字第0970027793號
252,私立想想學坊文理短期補習班,2008-02-27,五結鄉中興路三段80號,擅自增科,限期改善件次,2008-03-03,府教終字第0970027794號
253,私立奇妙文理短期補習班,2008-02-27,五結鄉台興路53號1樓,擅自擴充班舍、擅自增班、未依規定懸掛立案證書,限期改善件次,2008-03-03,府教終字第0970027792號
254,私立柏拉圖文理短期補習班,2008-02-26,羅東鎮中華路178-1號1-3樓,擅自擴充班舍、增國小數學、立案證書未懸掛,限期改善件次,2008-03-04,府教終字第0970028348號
255,私立康喬文理短期補習班,2008-01-15,礁溪鄉龍潭村育龍路133號1樓,招牌未依規定書寫、擅自增設安親班、國小美語班,限期改善件次,2008-01-17,府教終字第0970008495號
256,私立勁升文理短期補習班,2008-01-04,羅東鎮中華路78-1號1-3樓,未依法申請註銷立案,糾正件次(列入違規紀錄),2008-01-07,0970002448
257,私立愛莉佛美語短期補習班,2007-09-14,羅東鎮忠孝路141號1樓,擅自變更班址,糾正件次(列入違規紀錄),,
258,私立傑生文理短期補習班,2007-09-04,宜蘭市民權新路107號1~2樓,"廣告宣傳未符規定. 收據未依規定書寫",糾正件次(列入違規紀錄),,
259,私立博克來文理短期補習班,2007-08-16,礁溪鄉大忠村和平路76耗1-2樓,擅增作文班,限期改善件次,,
260,私立大友文理短期補習班,2007-08-03,宜蘭市民權路二段196號1-2號,擅自遷址,糾正件次(列入違規紀錄),2007-08-06,府教終字第0960101208號
261,私立書田文理短期補習班,2007-08-02,頭城鎮青雲路二段341號2樓,擅自增班、收據未載明退費規定,限期改善件次,2007-08-03,府教終字第0960100233號
262,私立數學圈文理短期補習班,2007-07-25,宜蘭市農權路三段23號1樓,"擅自擴大班舍. 擅增類科及班級數",限期改善件次,2007-08-03,府教終字第0960100237號
263,私立韻文文理短期補習班,2007-07-25,冬山鄉義成路3段552之1號1-2樓,"增國中英文,兒童美語,國中理化",限期改善件次,2007-07-26,府教終字第0960096324號
264,私立張老師(文聖路)文理短期補習班,2007-07-19,蘇澳鎮文聖路53號,擅自增兒童美語科,限期改善件次,2007-07-23,府教終字第0960094496號
265,私立樹田文理短期補習班,2007-07-05,壯圍鄉吉祥村壯五路145號,"擅增理化班, 立案證書未依規定懸掛",糾正件次(列入違規紀錄),,
266,私立吳老師文理短期補習班,2007-07-05,壯圍鄉吉祥村壯五路313號2-3樓,開立收據未符規定,糾正件次(列入違規紀錄),,
267,私立匯燈文理短期補習班,2007-06-28,宜蘭市民族路338號5-7樓,立案證書未懸掛、收據不符規定、廣告招牌未依規定書寫,糾正件次(列入違規紀錄),,
268,私立瑪麗安語文短期補習班,2007-06-14,宜蘭市宜中路100號2樓,"招牌未依規定書寫. 立案證書為懸掛",糾正件次(列入違規紀錄),,
269,私立大友文理短期補習班,2007-06-14,宜蘭市民權路二段196號1-2號,擅自遷址,糾正件次(列入違規紀錄),,
270,私立立德圈文理短期補習班,2007-06-14,宜蘭市民權新路346號一至三樓,"收據未依規定書寫. 交通車未依法申請",糾正件次(列入違規紀錄),,
271,私立展青科學教育文理短期補習班,2007-06-14,宜蘭市民族路497號1-2樓,違法增班,糾正件次(列入違規紀錄),,
272,私立澍學圈文理短期補習班,2007-05-29,宜蘭市校舍路77號,違法聘用現職教師,糾正件次(列入違規紀錄),2007-05-31,府教終字第0960070011號
273,私立張令宜珠心算短期補習班,2007-05-23,羅東鎮站前南路144號1-4樓,"增設數學.英文   未掛立案證書",限期改善件次,,
274,私立浩學文理短期補習班,2007-05-10,宜蘭市泰山路31號1-2樓,擅自增設國中理化班及國文班,糾正件次(列入違規紀錄),2007-05-14,府教終字第0960061731
275,私立未來領袖文理短期補習班,2007-05-10,冬山鄉義成路3段393號1-2樓,增設國中自然.國中英語多2班.作文.國中數學2班,限期改善件次,2007-05-14,府教終字第0960061716號
276,私立聖堡羅語言企管教育短期補習班,2007-05-03,宜蘭市宜中路43號1-3樓,招牌班名與立案登記不符,糾正件次(列入違規紀錄),2007/05/11,府教終字第0960060646號
277,私立博麟文理短期補習班,2007-05-03,宜蘭市宜中路41號1-3樓,擅自增加國文班,限期改善件次,2007-05-07,府教終字第0960058074號
278,私立狀元吉第文理短期補習班,2007-05-01,冬山鄉永安路258巷2號1~2樓,設安親班及使用鐵皮屋上課,限期改善件次,,
279,私立大誠文理短期補習班,2007-04-26,羅東鎮忠孝路155號1樓,擅自至校招攬學生,糾正件次(列入違規紀錄),2007-04-27,府教終字第0960053806號
280,私立連城文理短期補習班,2007-04-26,羅東鎮公正路27號5樓,擅自至校招攬學生,糾正件次(列入違規紀錄),2007-04-27,府教終字第0960053806號
281,私立聯誠文理短期補習班,2007-01-24,宜蘭市宜興路一段360號3樓,擅自增設類科,糾正件次(列入違規紀錄),2007-01-31,府教終字第0960012583號
282,私立小荳苗文理短期補習班,2007-01-24,冬山鄉照安路45號1-2樓,擅自使用交通車、違法超載,糾正件次(列入違規紀錄),2007-02-15,府教終字第0960023398號
283,中國青年救國團宜蘭縣團務指導委員會附設蘭苑電腦語文家政短期補習班,2007-01-24,宜蘭市民權新路62號2樓,擅自增設類科,限期改善件次,2007-01-30,府教終字第0960014582號
284,私立東華文理短期補習班,2007-01-24,冬山鄉照安路113巷1弄16號1~3樓,擅自使用交通車、違法超載,糾正件次(列入違規紀錄),2007-02-15,府教終字第0960023399號
285,私立超人珠心算短期補習班,2006-12-22,宜蘭市復興路二段70號1樓、72號2樓,擅自增設作文班,限期改善件次,2006-12-26,府教終字第0950161071號
286,私立大誠文理短期補習班,2006-11-28,羅東鎮忠孝路155號1樓,招牌不符、擅自增班、增科、超過核准人數,限期改善件次,2006-11-30,府教終字第0950149171號
287,私立惠登文理短期補習班,2006-06-28,羅東鎮純精路450巷16號,擴充班舍,限期改善件次,2006-06-30,府教終字第0950081034號
288,私立愛得生美語短期補習班,2006-06-07,羅東鎮羅東鎮純精路3段131號1-4樓,擴班至隔壁及增加室內裝修,限期改善件次,2006-06-08,
289,私立寶貝熊語文短期補習班,2006-05-15,宜蘭市泰山路241號1樓,,限期改善件次,2006-05-15,府教終字第0950060675
290,私立愛迪生美語短期補習班,2006-05-15,宜蘭市健康路一段57號1-2樓,,限期改善件次,2006-05-15,府教終字第0950060677
291,私立柏拉圖文理短期補習班,2006-02-21,羅東鎮中華路178-1號1樓,擅自增科,限期改善件次,2006-02-21,府教終字第095002073號
292,私立志光法商短期補習班,2006-01-12,羅東鎮大同路27號1、3樓,,限期改善件次,2006-01-12,府教終字第0950006524
293,私立新城文理短期補習班,2006-01-11,頭城鎮開南路301號1-3樓,,限期改善件次,2006-01-12,府教終字第0950006523
294,私立凱西美語短期補習班,2005-12-06,羅東鎮中華路178號1-4樓,擴充班舍(羅東興東路185號),限期改善件次,2005-12-08,府教終字第0940157330號
295,私立佳星文理短期補習班,2005-12-06,羅東鎮忠孝路149號1-3樓,增速讀科及超過核准班數,限期改善件次,2005-12-08,府教終字第0940157331號
296,私立愛莉佛美語短期補習班,2005-12-06,羅東鎮忠孝路141號1樓,增數學班,限期改善件次,200-12-08,府教終字第0940157329號
297,私立冠宜語文短期短期補習班,2005-10-12,羅東鎮中正南路84號1樓,設安親班.擅用交通車.班名未照規定等,限期改善件次,2005-10-14,府教終字第0940131776號
298,私立蜜蘋果美語短期補習班,2005-10-12,冬山鄉香南路322號1-3樓,設安親班.擅增數學作文國語等,限期改善件次,2005-10-14,府教終字第0940131777號
299,私立萊恩美語短期補習班,2005-10-12,冬山鄉香南路324號1-3樓,設安親班.擅用交通車.增科等,限期改善件次,2005-10-14,府教終字第0940131778號
300,私立小荳苗珠心算短期補習班,2005-10-12,冬山鄉照安路45號1-2樓,設安親班.擅自增科.擴充教室,限期改善件次,2005-10-14,府教終字第0940131775號
301,私立史丹福美語短期補習班,2005-09-14,羅東鎮忠孝路90巷20號2至4樓,增班、未開立收據,限期改善件次,2005-09-19,府教終字第0940118325號
302,私立向日葵英語短期補習班,2005-07-20,宜蘭市延平路38之52、53號,設立安親班,限期改善件次,2005-07-22,府教終字第0940092074號
303,私立愛莉佛美語短期補習班,2005-07-14,羅東鎮忠孝路141號1樓,,限期改善件次,2005-07-22,府教終字第0940091263號
304,私立狀元及第文理短期補習班,2005-07-14,羅東鎮公正路303號,擅自擴充班舍及增科,限期改善件次,2005-07-22,府教終字第0940091262號
305,私立曾匯方美術短期補習班,2005-06-14,宜蘭市三清路32號2樓,,限期改善件次,2005-06-17,府教終字第094075659
306,私立國華文理短期補習班,2005-05-12,羅東鎮四育路79號2樓,擴充班舍,限期改善件次,2005-05-13,府教終字第0940059368號
307,私立復華珠心算短期補習班,2005-04-28,羅東鎮樹人路39號,擅自增設科目,糾正件次(列入違規紀錄),2005-05-02,府教終字第0940053694號
