序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
732,私立賦格音樂短期補習班,2007-02-27,公益路2段629號1-2樓,1.廣告物未申請設立許可2.立案證書未依規定懸掛,限期改善件次,2007-03-05,0960047324
733,私立喬治亞美語會話短期補習班,2007-02-27,向上南路1段288-1號1至3樓*主辦人指示限期改善件*若仍不符立即開單,1.未維護建築物防空及設備安全2.廣告物未申請設立許可3.增建違章建築4.未出示廣告物使用許可證,限期改善件次,2007-03-03,0960046365
734,私立建國文理短期補習班復興分班,2007-02-15,東區復興路四段231之1之2號4樓,未出示公共意外險保單,限期改善件次,2007-02-27,0960040906
735,九華土木消防短期補習班,2007-02-12,自由路二段8號11樓之1*特別稽查,1.廣告物未申請設立許可2.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-03-08,0960049837
736,私立亞聖文理短期補習班,2007-02-12,自由路二段8號10樓之1*特別稽查,廣告物未申請設立許可,限期改善件次,2007-03-08,0960049843
737,私立儒林文理短期補習班,2007-02-12,三民路三段217號8樓之9~11、9樓之6~9*特別稽查,1.防火區劃防火擅自變更或改造處新台幣陸萬元整2.未維護建築物防空及設備安全3.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者,限期改善件次,2007-02-27,0960042857
738,私立正冠林文理短期補習班,2007-02-12,自由路二段8號9樓*特別稽查,1.廣告物未申請設立許可2.未出示公共意外險保單,限期改善件次,2007-03-08,0960049825
739,私立明師文理短期補習班,2007-02-12,自由路二段8號7樓之1~2、8樓之1*特別稽查,廣告物未申請設立許可,限期改善件次,2007-03-08,0960049834
740,私立志聖文理短期補習班,2007-02-12,自由路二段8號4F*特別稽查,1.廣告物未申請設立許可2.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-03-08,0960049839
741,私立翔雲珠心算短期補習班,2007-02-08,407台中市西屯區中康街167號1~3樓,1.廣告物未申請設立許可2.未出示公共意外險保單,限期改善件次,2007-02-13,0960036314
742,私立海韻音樂美術短期補習班,2007-02-07,北屯區東山路一段216之35號1~3樓*11/15初查有幼兒,違規招生,停止招生三個月,,
743,英美語言訓練股份有限公司台中分公司附設台中市私立英美語文短期補習班,2007-02-06,西屯區福星路557號3樓*12/21初查已遷出,1.廣告物未申請設立許可2.台中分公司巳遷移,限期改善件次,2007-02-14,0960037303
744,私立以馬內利音樂附設美語會話短期補習班,2007-02-06,中港路三段134之7號1~4樓*92年立案例行稽查,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.未出示公共意外險保單,限期改善件次,2007-02-13,0960036310
745,私立喜樂美語會話短期補習班,2007-02-06,407台中市西屯區逢甲路72巷3號1~2樓,廣告物未申請設立許可2.立案證書未依規定懸掛3.未出示公共意外險保單,限期改善件次,2007-02-13,0960036308
746,私立佳宜美語短期補習班,2007-02-01,中清路五中巷22弄18號1~2樓,1.違規使用建築物2.廣告物未申請設立許可3未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者.4.未出示公共意外險保單5防火管理人，消防防護計畫未依規定辦理.,限期改善件次,2007-02-07,0960032595
747,私立新正一文理短期補習班,2007-01-29,僑孝街87號1~3樓,1.招生對象與立案不符2.未出示公共意外險保單,限期改善件次,2007-01-31,0960027555
748,私立亞傑才藝中心,2007-01-29,406台中市北屯區瀋陽路二段154號1~3樓*1/25*局00801,1.廣告物未申請設立許可2.增建違章建築3.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-01-31,0960017474
749,私立程滿冠文理短期補習班,2007-01-29,僑孝街110巷38號1~2樓,1.未出示公共意外險保單2.廣告物未申請設立許可,限期改善件次,2007-01-31,0960027261
750,私立文淵閣文理短期補習班,2007-01-26,青海路二段214號1-4樓,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報未出示,限期改善件次,2007-01-30,0960024926
751,私立童心園美語會話短期補習班,2007-01-26,青海路二段492號1-2F,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-01-30,0960024927
752,私立傅正文理短期補習班,2007-01-25,南區美村路二段339號1~2樓*12/13未營,廣告物未申請設立許可,限期改善件次,2007-01-30,0960024916
753,仁人國際股份有限公司附設台中市私立艾歐斯電腦美語短期補習班,2007-01-25,407台中市西屯區福科路298號,廣告物未申請設立許可,限期改善件次,2007-01-29,0960024899
754,私立蘇荷美術短期補習班,2007-01-24,407台中市西屯區大墩十七街68號1~2F、B1,1.廣告物未申請設立許可2.末出示教職員學生名冊,限期改善件次,2007-01-30,0960024923
755,私立麥克喬治美語文理短期補習班,2007-01-24,408台中市南屯區大墩11街613號1-4樓*三年未查,廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報未出示,限期改善件次,2007-01-30,0960024919
756,私立國際村美日語短期補習班南屯城中分班,2007-01-24,南屯路二段290號1樓*12/25消安通報,1.廣告物未申請設立許可2.未出示公共意外險保單3.消防安全設備不符規定4未依規定使用防焰物品(未出示)5.防火管理人，消防防護計畫未依規定辦理(未出示),限期改善件次,2007-01-30,0960024920
757,私立小樹苗美語短期補習班,2007-01-23,大英街173號1~3樓,檢查時大門深鎖未營業,限期改善件次,2007-01-29,0960024895
758,私立檠登美語短期補習班,2007-01-23,408台中市南屯區大英街169號1~3樓*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-29,0960024893
759,私立翰霖文理短期補習班,2007-01-22,復興路二段138號1、3樓*7/27初查*主辦人指示查辦,廣告物未申請設立許可,限期改善件次,2007-01-30,0960024912
760,私立佳良美語會話短期補習班,2007-01-22,南區三民西路218號1-3樓*曙芳交查*1/19局長信箱629號,廣告物未申請設立許可2.連老師皮紋智庫巨新管理顧問公司廣告與立案班名不符應立即拆除,限期改善件次,2007-01-30,0960024808
761,私立輯陽才藝中心,2007-01-19,漢口路四段98號1~2樓,1.廣告物未申請設立許可2.增建違章建築,限期改善件次,2007-01-22,0960018666
762,私立弘安文理短期補習班,2007-01-19,漢口路三段22號1~3樓,1.違規使用建築物(防空避難設施)2.未維護建築物防空及設備安全3.廣告物未申請設立許可4.增建違章建築5.防火管理人，消防防護計畫未依規定辦理(證書過期)6.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-01-22,府教社字第0960018667號
763,私立佳鈺美語短期補習班,2007-01-18,401台中市東區建成路723號、723之1號1~3樓*三年未查,1.廣告物未申請設立許可2.增建違章建築3.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-01-24,0960019860
764,私立竣階美語會話短期補習班,2007-01-18,東區進化路207號1-3樓*寄信未到,廣告物未申請設立許可,限期改善件次,2007-01-24,0960019896
765,私立博士文理短期補習班,2007-01-18,復興路四段219號10~12樓*三年內未稽查,1.消防安全設備不符規定2.防火管理人，消防防護計畫未依規定辦理(證書過期),糾正件次(列入違規紀錄),2007-01-24,0960019865
766,私立潤音崇德音樂舞蹈短期補習班,2007-01-17,北區崇德路一段579號4樓/10/4稽查招生人數超過,1.廣告物未申請設立許可2.學生人數超過規定容量,限期改善件次,2007-01-22,0960018662
767,私立布穀鳥作文短期補習班,2007-01-17,西區博館路117號3樓之1*10/2稽查擅自增班,廣告物未申請設立許可,限期改善件次,2007-01-22,0960018655
768,私立橋老師美語會話短期補習班,2007-01-17,西屯區西屯路二段297之16號1樓/10/4稽查擅自增班,廣告物未申請設立許可,限期改善件次,2007-01-22,0960018660
769,私立立人吉米鹿美語會話短期補習班,2007-01-16,404台中市北區北平路一段51號1~2樓*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-24,0960019810
770,優特企管顧問股份有限公司附設台中市私立優特美語會話短期補習班,2007-01-15,南屯路二段258之1號1~2樓*招牌有學齡前),查時巳無招牌大門深鎖無營業2.房屋巳貼出租,限期改善件次,2007-01-22,0960018654
771,私立小神童才藝中心,2007-01-15,408台中市南屯區寶山五街21號1~4樓*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-24,0960018652
772,私立思酷兒電腦附設美語短期補習班,2007-01-15,408台中市南屯區文山十街31號1~3樓*三年未查,1.廣告物未申請設立許可,限期改善件次,2007-01-24,0960018653
773,私立比諾奇才藝中心,2007-01-12,四維街60之1號1~4樓*三年內未稽查,廣告物未申請設立許可,限期改善件次,2007-01-16,0960012232
774,私立小天地音樂短期補習班,2007-01-12,403台中市西區五權七街162號1~2樓*三年未查,已遷址,限期改善件次,2007-01-16,府教社字第0960012233號
775,私立虹音音樂短期補習班,2007-01-12,406台中市北屯區崇德路二段439號1~2樓*三年未查,1.廣告物未申請設立許可2.未出示公共意外險保單,限期改善件次,2007-01-16,0960012231
776,私立芝?家族文理短期補習班,2007-01-11,403台中市西區五權七街165號1~2樓、五權西六街175號1~2樓*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-15,09600012145
777,私立美育奧福音樂舞蹈短期補習班,2007-01-11,407台中市西屯區大墩19街186號1樓*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-15,0960012147
778,私立萬大文理短期補習班,2007-01-10,南區復興路三段318號3樓*三年內未稽查,檢查時大門深鎖,限期改善件次,2007-01-15,0960012184
779,私立英階國際美語短期補習班,2007-01-10,"408台中市南屯區河南路四段356號2樓      951019申請增加班舍至3樓",1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-01-17,0960012175
780,私立雅音英語會話短期補習班,2007-01-10,工學路56號1~4樓*三年內未稽查,1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報,限期改善件次,2007-01-15,0960012182
781,私立新大數學國語文短期補習班,2007-01-09,408台中市南屯區大英西二街26號1-2F*三年未查,1.廣告物未申請設立許可2.違規使用建築物(防空避難設施)3.消防安全設備不符規定,限期改善件次,2007-01-12,0960009587
782,私立吳迪文理短期補習班,2007-01-08,406台中市北屯區大連路一段112之1號1~5樓*三年未查,檢查時大門深鎖,限期改善件次,2007-01-10,0960007871
783,私立杜克文理短期補習班,2007-01-08,406台中市北屯區大連路二段253號3樓三年未查,1廣告物未申請設立許可.2.違規使用建築物(防空避難設施),限期改善件次,2007-01-10,0960007884
784,私立阿丹美術短期補習班,2007-01-08,406台中市北屯區旅順路一段98-1號1-2F*三年未查,廣告物未申請設立許可,限期改善件次,2007-01-10,0960007900
785,私立啟翔美語會話短期補習班,2007-01-05,408台中市南屯區大業路91號2樓,廣告物未申請設立許可,限期改善件次,2007-01-08,0960005492
786,私立小菲力珠心算附設美語短期補習班,2007-01-05,402台中市南區忠明南路786號1~2樓*三年內未查,1.廣告物未申請設立許可2.刊登傳播印發張貼誇大渲染之招生宣傳文字和圖表者,限期改善件次,2007-01-08,0960005490
787,私立小百合才藝中心,2007-01-05,408台中市南屯區文昌街169號1~3樓*三年內未查,1.廣告物未申請設立許可2.違規使用建築物(防空避難設施)_,限期改善件次,2007-01-09,0960005491
788,私立翰林短期補習班,2007-01-04,興安路一段41號1~4樓*三年內未稽查,檢查時大門深鎖,限期改善件次,2007-01-08,0960005509
789,私立大太陽美語珠心算短期補習班,2007-01-04,瀋陽路二段105號2~3樓*三年內未稽查,1.違規使用建築物(防空避難設施)2.增建違章建築3.廣告物未申請設立許可4.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者,限期改善件次,2007-01-08,0960005476
790,私立育士成林文理短期補習班,2007-01-03,自由路一段101號八樓之1、2、3、4、6、7、8*12/29市信,1.廣告物未申請設立許可2.消防安全設備不符規定3.防火管理人，消防防護計畫未依規定辦理(證書過期),限期改善件次,2007-01-08,0960004302
791,私立大丸日語會話短期補習班,2007-01-02,民權路79號2樓*三年內未稽查,檢查時大門深鎖,限期改善件次,2007-01-05,0960003358
792,私立旗艦伯克徠美語短期補習班,2007-01-02,南屯區大墩五街336號2~3樓,1.未維護建築物防空及設備安全,限期改善件次,2007-01-05,0960003228
793,私立文霖文理短期補習班,2006-12-29,工學北路118號3~4樓*三年內未稽查,停業,糾正件次(列入違規紀錄),2007-01-04,0960003367
794,私立新奧林匹亞文理短期補習班民權分班,2006-12-29,民權路67號1、4樓,1.廣告物未申請設立許可2.未依照規定招生，收費,限期改善件次,2007-01-03,0960002277
795,私立藏鯨閣文理短期補習班,2006-12-28,403台中市西區大全街7號1樓,未出示建物使用執照2.未經核准擅自變更班址至大全街7號1樓,限期改善件次,2007-01-02,0960000797
796,私立吉登文理短期補習班,2006-12-27,406台中市北屯區陳平路134號1~3樓*10/30申覆書,"1.廣告物未申請設立許可2.消防安全設備不符規定 二樓人數超過未設避難器具3.未依規定使用防焰物品4.防火管理人，消防防護計畫未依規定辦理",限期改善件次,2007-01-02,0960000864
797,私立百優美語會話短期補習班,2006-12-25,青海路三段960號1~2樓、B1*寄信未到(福科路960號),1.廣告物未申請設立許可2.未依規定辦理消防安全設備檢修申報3.防火管理人，消防防護計畫未依規定辦理,限期改善件次,2007-01-02,0960000839
798,私立權威文理短期補習班,2006-12-25,青海路二段291號1~3樓*三年內未稽查,未營業,限期改善件次,2007-01-02,0960000682
799,光禧股份有限公司附設台中市私立博客美語短期補習班,2006-12-25,河南路二段319號4樓之3*寄信未到住戶遷出,未營業,限期改善件次,2007-01-02,0960000717
800,私立京天文理短期補習班,2006-12-25,三民路一段159號2樓*12/22民檢主辦人指示，疑有擴大地下層樓,未營業,限期改善件次,2007-01-02,0960000923
801,英美語言訓練股份有限公司台中分公司附設台中市私立英美語文短期補習班,2006-12-21,407台中市西屯區福星路557號3樓,1.未依規定辦理遷移(暫停招生或註銷立案)請於文到二週內依規定申請遷移(暫停招生或註銷立案)，逾期不予處理本府將依規撤銷立案登記2.未依規定辦理消防安全設備檢修申報3.未依規定使用防焰物品,限期改善件次,2007-01-22,0960015386
802,私立米克森美語會話短期補習班,2006-12-14,西屯路二段上石南6巷42之1號1~2樓*三年內未稽查,1違規使用建築物.2增建違章建築.3.廣告物未申請設立許可4.未經核准擅自增設&amp;#38954;科、擴充班舍、班級或變更班址、負責人、班主任者,限期改善件次,2007-01-08,0960004488
803,私立彩虹魚美語會話短期補習班,2006-12-06,工學路13-2號1-3樓*三年內未稽查,擴大班舍,糾正件次(列入違規紀錄),2006-12-12,0950260444
804,私立漢克威利美術、電腦短期補習班,2006-11-27,僑孝街47號1~2樓*11/19課長指示,招牌與立案名稱不符,糾正件次(列入違規紀錄),,
805,私立橋虹文理短期補習班,2006-10-26,401台中市東區台中路151之1號6樓,查巳歇業大門深鎖,限期改善件次,2006-10-31,0950226415
806,私立布蘭登堡文理短期補習班,2006-10-25,北屯路212巷52號1~2樓*三年內未稽查,工務消防不符規定、未依照規定製作補習班收費及未出示公共意外險保單,限期改善件次,2006-10-30,0950226350
807,私立吉登文理短期補習班,2006-10-20,北屯區陳平路134號1~3樓*10/16申覆書,工務消防不符規定,限期改善件次,2006-10-24,0950220552
808,私立吉登文理短期補習班,2006-10-11,陳平路134號1~3樓*三年內未稽查,1.工務不符規定2.未經核准擅自擴充班舍,限期改善件次,2006-10-24,0950220552
809,私立種籽電腦附設美語會話短期補習班,2006-10-04,西屯路二段259-8號1、2、3樓*三年內未稽查,工務不符、未經核准擅自增設美語及電腦科2班,限期改善件次,2006-10-14,2006-10-14
810,私立橋老師美語會話短期補習班,2006-10-04,西屯路二段297之16號1樓*三年內未稽查,廣告物未申請設立許可、未經核准擅自增設班舍,限期改善件次,2006-10-14,0950209902
811,私立妙奇地美語會話短期補習班,2006-10-02,大有一街1號1樓、1之1號2樓*三年內未稽查,廣告物未申請設立許可、滅火器缺標示牌1-2樓各1個及緊急照明&amp;#28783;缺5具,限期改善件次,2006-10-12,府教社字0950209910號
812,私立布穀鳥作文短期補習班,2006-10-02,博館路117號3樓之1*三年內未稽查,工務消防不符規定、未經核准擅自增設班級,限期改善件次,2006-10-14,0950209909
813,私立愛德堡美語會話短期補習班,2006-09-21,408台中市南屯區大墩七街389號1樓,,公告撤銷立案,,
814,私立東華文理短期補習班,2006-09-19,北區育才南街31號5樓*8/24課長指示*招生廣告收據不符,,停止招生,,
815,私立格林文理短期補習班,2006-09-19,陜西路84號1~2樓*寄信未到,,公告撤銷立案,,
816,私立育田珠心算短期補習班,2006-08-02,402台中市南區復興路二段71巷2號1-2樓,廣告物未申請設立許可,限期改善件次,2006-08-04,府教社字第0950159979號
817,私立克麗凱特美髮短期補習班,2006-08-02,401台中市東區復興路四段231之1號12樓,消防安全設備不符規定、未出示公共意外險保單,限期改善件次,2006-08-07,府教社字第0950159977號
818,私立意得廣告設計短期補習班,2006-08-02,401台中市東區復興路四段231之2號12樓,未出示使用執照、未出示公共意外險保單,限期改善件次,2006-08-07,府教社字第0950159978號
819,財團法人張老師基金會台中分事務所附設台中市私立張老師文理技藝心理成長短期補習班,2006-07-28,404台中市北區進化北路369號6樓*@,工務消防不符規定,限期改善件次,2006-08-07,府教社字第0950159850號
820,私立翰霖文理短期補習班,2006-07-27,402台中市南區復興路二段138號1、3樓*@,廣告物未申請設立許可及未經核准擅自增設類科班級,限期改善件次,2006-07-31,府教社字第0950153801號
821,私立儒林文理短期補習班,2006-07-27,404台中市北區三民路三段217號8樓之9~11、9樓之6~9,未依規定使用防焰物品、收據不符請收善,限期改善件次,2006-08-07,府教社字第0950159215號
822,私立勁仁美語會話短期補習班,2006-07-25,401台中市東區大公街19號1~3樓,未依規定辦理消防安全設備檢修申報,限期改善件次,2006-08-15,0950166712
823,私立立晨美話會話短期補習班,2006-07-20,402台中市南區福田三街131號1~4樓,查時巳搬遷,公告撤銷立案,2006-08-07,府教社字第0950159300號
824,私立吳中數學短期補習班,2006-07-20,402台中市南區美村南路7號**,工務消防不符規定、未出示公共意外險及收費收據,限期改善件次,2006-08-07,府教社字第0950159280號
825,私立文霖才藝中心,2006-07-17,西安街38號1~3樓,未出示公共意外險保單,限期改善件次,2006-07-25,府教社字第0950148256號
826,私立強森音樂電腦短期補習班,2006-07-10,404台中市北區漢口路四段95號1~3樓*重大違規複查,未營業,停止招生六個月,2006-07-24,府教社字第0950147640號
827,私立新元大文理短期補習班,2006-07-06,403台中市西區民權路67號2~3樓*7/5市長室分派單*4933,末經核准擅自增設類科擴充班舍及班級,限期改善件次,2006-07-17,府教社字第09501368641號
828,私立三益音樂短期補習班,2006-06-27,南屯區南屯路二段113號1~3樓,未出示公共意外保險單,限期改善件次,2006-07-05,府教社字第0950132107號
829,私立文山文理短期補習班,2006-06-26,南屯區408文山九街77之1號1~4樓*所有權人陳情已無租賃,廣告物未申請設立許可、現址為文軒文理補習班籌備處,停止招生,2006-07-04,府教社字第0950132079號
830,私立曙光碩哲文理短期補習班,2006-06-26,408台中市南屯區公益路二段302號4樓之1、4樓之2,廣告物未申請設立許可、消防安全設備不符規定。,限期改善件次,2006-07-04,府教社字第0950132080號
831,私立大中文理短期補習班,2006-06-22,南區正義街259號5樓*6/20學管課移辦,廣告物未申請設立許可、增建違章建築。2.2006-07-10字號0950137273查時違反聘用公私立學校專任教師在補習班兼課,限期改善件次,2006-06-26,0950126672
832,私立大元美語附設技藝短期補習班,2006-06-22,台中市南區402正義街259號1~4樓,未經核准擅自增設類科班級,糾正件次,2006-06-26,0950126673
833,私立強森音樂電腦短期補習班,2006-06-20,404台中市北區漢口路四段95號1~3樓,班名、招牌及立案字號未照規定書寫,限期改善件次,2006-07-03,0950131227
834,私立國際村兒童美語短期補習班,2006-06-15,南屯區河南路4段356號*消檢,廣告物未申請設立許可、防火管理人、消防防護計畫書未依規定辦理、未依規定辦理消防安全設備檢修申報、班名、招牌及立案字號未照規定書寫、未經核准擅自擴充班舍。,限期改善件次,2006-06-26,0950126659
835,私立學儒財稅金融法律事務短期補習班,2006-06-14,中區中山路17號1樓、2樓之1、5樓之7*2/13擴大3樓,違規使用建築物、廣告物未申請設立許可、增建違章建築、消防安全設備不符規定、未經核准擅自擴充班舍。,限期改善件次,2006-06-22,0950121360
836,私立私立孩子國才藝中心,2006-06-09,北區梅亭街224號1樓*楊*電話檢舉*初02-24,增建違章建築、廣告物未申請設立許可。,限期改善件次,2006-06-20,0950121418
837,私立曙光張志文理短期補習班,2006-06-08,408台中市南屯區公益路二段433號1-5號,違規使用建築物。,限期改善件次,2006-06-29,0950127535
838,私立葳妮美語會話短期補習班,2006-06-06,北屯區北華街8號1~4樓*5/23市信*103389*,廣告物未申請設立許可。,限期改善件次,2006-06-19,0950121417
839,私立公益傑瑞文理短期補習班,2006-06-06,408台中市南屯區公益路二段495號1~4樓,未經核准擅自擴充班舍、廣告物未申請設立許可。,限期改善件次,2006-06-20,0950121414
840,私立高林美語會話短期補習班,2006-06-06,408台中市南屯區公益路二段491號1~3樓〈市信95-003243〉,擅自擴充班舍、廣告物未申請設立許可。,限期改善件次,2006-06-19,0950121416
841,私立詮耀音樂附設美語會話短期補習班,2006-06-05,北區青島路三段12號1-3樓*5/31市信108669,廣告物未申請設立許可、增建違章建築。,限期改善件次,2006-06-13,0950116080
842,私立政學文理短期補習班,2006-06-02,401台中市東區復興路四段50號1~5樓,無預警歇業,限期改善件次,2006-06-07,0950110513
843,私立新元大文理短期補習班,2006-06-01,民權路67號2~3樓*消費爭議文檢,廣告物未申請設立許可,限期改善件次,2006-06-07,0950110474
844,私立同心電腦附設美語會話短期補習班,2006-05-25,北屯區昌平路二段9之1號1~3樓*,建物不符,限期改善件次,2006-06-05,0950109890
845,私立許逸宏文理短期補習班,2006-05-25,西區公館路35號1~2樓*督列,未經核准擅自增設班級,限期改善件次,2006-05-29,0950106227
846,私立愛得斯美術附設美語會話短期補習班,2006-05-23,408台中市南屯區永春東路1004號1~3樓,廣告物未申請設立許可、未出示收費收據及鐮意外責任險,限期改善件次,2006-06-07,0950110472
847,私立卡維爾美語會話短期補習班,2006-05-09,408台中市南屯區三和街33號1-2樓,廣告物未申請設立許可及收費收据不符,限期改善件次,2006-05-22,0950096500
848,私立鴻道文理短期補習班,2006-05-01,西屯區烈美街152號1~3樓**4/27消*c-3342*安全門逃生阻塞,建物不符及未經核准擅自增設班級,限期改善件次,2006-05-11,0950092313
849,私立敦誠文理短期補習班,2006-04-28,南屯區惠中路三段30之5號1~5樓4/24市信/81341/2291,建物不符規定、未經核准擅自增設國小課輔班,限期改善件次,2006-05-02,0950085094
850,私立聖心文理短期補習班,2006-04-28,408台中市南屯區黎明東街411號1-4樓*檢擴大招生,未經核准擅自擴充班舍,限期改善件次,2006-05-02,0950085096
851,私立幼龍文理短期補習班,2006-04-06,403台中市西區博館路117號9樓之1*檢安,消防教育局不符規定,限期改善件次,2006-04-18,0950074243
852,私立金龍門文理短期補習班,2006-04-04,402台中市南區復興路三段503號2~4樓*檢,工務教育局不符規定,限期改善件次,2006-04-19,0950074246
853,私立博傑文理短期補習班,2006-03-31,401台中市東區大智路308號1~2樓*市檢62713*擴大306號,廣告物未申請設立許可、未立案擅自設班招生、收費、授課。,糾正件次(列入違規紀錄),2006-04-07,0950063827
854,私立精華文理短期補習班,2006-03-27,北區健行路721巷3、5號1~2樓**,工務不符規定、未經核准擅自擴充班級數為5班,限期改善件次,2006-04-11,0950067256
855,私立啟新珠心算短期補習班,2006-03-27,406台中市北屯區平德路96巷8之1號1~2樓,未經核准擅自增設類科及班設、工務不符規定,限期改善件次,2006-04-11,0950067264
856,私立學明文理短期補習班,2006-03-12,406台中市北屯區昌平路一段402號1~3樓,1.工務消防不符規定2.未經核准擅自變更班址,限期改善件次,2007-03-22,0960059354
857,私立亞力士美語會話短期補習班,2006-01-04,黎明路1段948號*12/15市信*7073更正為1段948號,廣告物未申請設立許可、未經核准擅自擴充班舍、消防安全設備不符規定、收據不符。,限期改善件次,2006-01-10,0950005320
858,私立逢甲文理,2006-01-03,407台中市西屯區烈美街185號1~3樓,廣告物未申請設立許可、增建違章建築、收據不符規定,限期改善件次,2006-01-09,0950004782
859,立達補習班,2005-12-30,南屯區河南路492號2樓*12/21市信*94243911*未立案招生,廣告物未申請設立許可.廣告招牌書寫與立案名稱不符,限期改善件次,2006-01-06,府教社字第0950004195號
860,康乃爾英語股份有限公司附設康乃爾英語會話短期補習班惠中分班,2005-12-09,南屯區惠中路二段150號2樓/擴大152號1樓**11/9電檢*何,違規使用建築物、廣告物未申請設立許可、增建違章建築、未依規定辦理消防安全設備檢修申報,限期改善件次,2005-12-12,0940235261
861,私立榮蕙美語會話短期補習班,2005-12-07,406台中市北屯區東山路一段146號-16(1~4樓),廣告物未申請設立許可、未依規定辦理消防安全設備檢修申報,限期改善件次,2005-12-12,0940235237
862,私立東山美語會話短期補習班,2005-12-07,406台中市北屯區東山路一段146之11號1~3樓,違規使用建築物、廣告物未申請設立許可、未依規定辦理消防安全設備檢修申報,停止招生,2005-12-12,0940235327
863,私立茗科電腦短期補習班,2005-12-01,406台中市北屯區昌平路二段10號4樓,廣告物未申請設立許可、未依規定辦理公共安全檢查申報,限期改善件次,2005-12-07,0940231894
864,私立伊頓美語會話短期補習班,2005-12-01,406台中市北屯區遼寧路二段90號1~2樓,廣告物未申請設立許可、未依規定辦理公共安全檢查申報,限期改善件次,2005-12-07,0940231896
865,私立海韻音樂美術短期補習班,2005-10-20,406台中市北屯區東山路一段216之35號1~3樓,1廣物未申請設立許可2增建違章建築,糾正件次(列入違規紀錄),,
866,私立南菁電腦附設英語短期補習班,2005-09-23,南區工學路34號1~4樓**,1廣告物未申請設立許可2未經核准擅自變更班址,糾正件次(列入違規紀錄),,
867,私立庭庭電腦附設珠心算短期補習班,2005-09-22,408台中市南屯區大英西一街71號1-2F,1廣告物未申請設立許可,糾正件次(列入違規紀錄),,
868,私立幼安美語附設珠心算短期補習班,2005-09-20,北區北平二街22號1~3樓**1/6消保會複檢,1廣告物未申請設立許可2增建違章建築3未出是公共意外險保單,糾正件次(列入違規紀錄),,
869,私立新奧林匹亞文理短期補習班松竹分班,2005-09-20,北屯區昌平路二段11之7號1~2樓**12/1消保會複檢,1廣告物未申請設立許可2增建違章建築,糾正件次(列入違規紀錄),,
870,私立新學堂英文數學短期補習班,2005-05-31,406台中市北屯區崇德一路153號2樓,1.未出示公共意外險保單,糾正件次(列入違規紀錄),2005-06-03,0940098088
871,私立彩珍舞蹈職業短期補習班,2005-04-01,北屯路三光巷33之2之1號1樓**教職員名冊,檢查時現場為牙科診所,糾正件次(列入違規紀錄),2005-04-07,0940059530
872,私立福華伯克徠美語短期補習班,2005-03-30,西屯區安和路125之1號2樓**外師,"1.未出示公共意外險保單  2.未出示教職員一覽表",糾正件次(列入違規紀錄),2005-04-07,0940059519
873,私立約瑟芬英語會話短期補習班,2005-03-17,408台中市南屯區大墩十一街386號2~3樓擴班**都管12/21**消安檢,1.查現址大觀路未發現學生上課,糾正件次(列入違規紀錄),2005-03-22,0940048506
874,私立柏拉圖英法語短期補習班,2004-10-22,西屯區工業區1路60之3號1.2樓**7/3,二樓窗簾未依規定使用防焰物品,糾正件次(列入違規紀錄),2004-10-25,0930174567
875,私立米羅才藝中心,2004-08-23,南屯區大墩十一街287號1~2樓**7/1,未招生,限期改善件次,2004-08-26,0930136381
876,私立安迪兒珠心算附設美語會話短期補習班,2004-08-18,南區美村路二段252之2號1~2樓**5/17複查*招學前幼兒,1.廣告物未申請設立許可2.增建違章建築3.招收學齡前幼兒五名,糾正件次(列入違規紀錄),2004-05-24,0930080856
877,私立喬治美語會話短期補習班,2004-07-26,"北屯區昌平路二段12之3號1~3樓 **7/16副市長室交辦,招生對象不符,稽查結果需回報",工務不符規定、未依照規定招生,限期改善件次,2004-07-30,0930120390
878,私立資學美語會話短期補習班,2004-07-22,台中市西屯區407重慶路376號1樓,工務、消防不符規定、招牌未照規定書寫,限期改善件次,2004-07-29,0930120064
879,私立新階美語會話短期補習班,2004-07-22,台中市南區402美村南路13號1~2樓,工務、消防不符規定、未經核准擅自擴充班舍、招牌未照規定書寫,糾正件次(列入違規紀錄),2004-07-29,0930120062
