地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間
彰化縣政府,私立科南美語短期補習班,,yun0204@pchome.com.tw,外語類,溪湖鎮大公路235號1.2樓,2010-10-07
彰化縣政府,私立根西密英語短期補習班,,,外語類,員林市中山路二段321號1-3樓,2002-05-27
彰化縣政府,彰化縣私立布萊恩專業文理短期補習班,,n123492688@yahoo.com.tw,文理類,埔心鄉新興路173號1.2樓,2012-09-03
彰化縣政府,彰化縣私立諾貝爾文理短期補習班,,,文理類,彰化市自強路332之1號1、2樓,2016-05-27
彰化縣政府,私立哥大文理短期補習班,,goda7225100@yahoo.com.tw,文理類,彰化市長順街9號1樓,2010-07-01
彰化縣政府,私立挑戰者美語短期補習班,,,外語類,伸港鄉自強路142號1.2樓,2006-07-04
彰化縣政府,彰化縣私立忠友文理短期補習班福興分班,,,文理類,福興鄉員鹿路二段320號1、2樓及322號1樓,2017-09-06
彰化縣政府,私立虹堡美語短期補習班,b219,,外語類,彰化市泰和路一段一二九號一、二樓,2001-05-24
彰化縣政府,私立佳美文理短期補習班,,kidsworldtw@gmail.com,文理類,秀水鄉彰馬街145巷10號,2013-06-21
彰化縣政府,私立佳彥數學短期補習班,,,文理類,溪湖鎮大溪路二段365巷75號1.2樓,2008-10-14
彰化縣政府,私立宋媽媽作文短期補習班,,,其他類,彰化市建寶街1-23號1.2樓,2006-09-22
彰化縣政府,私立威士登文理短期補習班,,,文理類,"員林市三民東街198號2.3樓 ",2005-06-27
彰化縣政府,私立學泓英語短期補習班,,,外語類,和美鎮美寮路二段480號1.2樓,2013-01-07
彰化縣政府,私立威士頓美語短期補習班,,millie.chang@msa.hinet.net,外語類,和美鎮糖友一街10號1.2樓,2009-10-01
彰化縣政府,私立超級數學短期補習班,,,文理類,彰化縣溪州鄉忠孝路88號1、2樓及仁愛路26號1樓,2014-02-18
彰化縣政府,彰化縣私立陽正文理短期補習班,,,文理類,彰化市彰南路二段518號1、2樓,2018-07-26
彰化縣政府,私立晶晶語文才藝短期補習班,b122,a0931256809@gmail.com,外語類,鹿港鎮金盛巷22號1樓,1995-05-18
彰化縣政府,私立立功文理短期補習班,,,文理類,社頭鄉員集路二段434號1.2樓,2007-04-02
彰化縣政府,私立文哲文理短期補習班,,fefelico1214@hotmail.com,文理類,員林市合作街69號1-2樓,2013-10-25
彰化縣政府,私立世欣電腦短期補習班,,048870618@cctc.com.tw,資訊類,北斗鎮中華路374號1-2樓,2013-08-23
彰化縣政府,彰化縣私立培程文理短期補習班,,science2061@gmail.com,文理類,員林市大同路一段178號1.2樓,2007-08-15
彰化縣政府,彰化縣私立吉克森美術文理短期補習班,,,文理類,彰化縣伸港鄉仁愛路52號1、2、3、4樓及56號1、2、3、4樓,2008-02-26
彰化縣政府,彰化縣私立智慧園文理短期補習班,,,文理類,和美鎮彰新路三段413號1.2樓,2009-08-28
彰化縣政府,彰化縣私立易達美語短期補習班,,,外語類,花壇鄉中正路56之18號1、2樓,2015-06-16
彰化縣政府,私立大樹英文短期補習班,,bigtree9@tpts8.seed.net.tw,外語類,員林市林森路239號2樓,2010-12-14
彰化縣政府,私立馬里蘭美語短期補習班,b163,mariland@ms35.hinet.net,外語類,彰化市中正路一段117.119號1.2樓,1999-04-12
彰化縣政府,私立依崍斯文理短期補習班,,,文理類,鹿港鎮館前街32號1、2樓,2005-12-23
彰化縣政府,彰化縣私立快樂私塾文理短期補習班,,,文理類,彰化市仁愛路104號1-4樓及彰化市仁愛路90號1-4樓分教室,2009-05-05
彰化縣政府,私立佑成美語短期補習班,,a0961151389@gmail.com,外語類,溪湖鎮地政路202號1-3樓,2006-08-14
彰化縣政府,私立永興作文短期補習班,,,其他類,埤頭鄉崙子南路81號1、2樓,2009-04-03
彰化縣政府,彰化縣私立唐可汗文理短期補習班,,,文理類,員林市三民東街180號1-4樓,2015-01-30
彰化縣政府,私立種子美語短期補習班,,jessica378162@gmail.com,外語類,彰化市建國北路162號1樓,2006-05-05
彰化縣政府,私立三元文理短期補習班,,,文理類,彰化市中山路二段353號10樓,2010-06-04
彰化縣政府,彰化縣私立巨人文理短期補習班,,,文理類,彰化市辭修路108號1、2樓,2017-01-24
彰化縣政府,私立育仁珠心算短期補習班,k156,,商類：珠算、心算、會計,彰化市泰和路二段二○六巷四二之三號一、二、三樓,2002-03-05
彰化縣政府,私立智慧美語短期補習班,,,外語類,鹿港鎮安順街54號1.2樓,2004-11-02
彰化縣政府,彰化縣私立頂尖保進美語短期補習班,,,外語類,彰化市南管街72號2-3樓,2015-01-30
彰化縣政府,私立莫札特音樂短期補習班,,,音樂、舞蹈類,彰化市中山路二段914號1.2樓,2006-06-30
彰化縣政府,私立新易學通文理短期補習班,,,文理類,彰化市泰安二街140號2.3.4樓,2006-10-19
彰化縣政府,私立宏名數學英語短期補習班,b125,h8969366@yahoo.com.tw,外語類,二林鎮南安路30號1-4樓,1995-04-05
彰化縣政府,私立小蓓蕾國語文書法短期補習班,,,文理類,彰化市和平路119號1樓,2013-10-22
彰化縣政府,私立陽軒美語短期補習班,,juan528668@gmail.com,外語類,北斗鎮地政路213號1.2樓,2003-02-13
彰化縣政府,彰化縣私立出賢文理短期補習班,,,文理類,北斗鎮中正路129號1、2樓,2019-06-14
彰化縣政府,私立學易文理短期補習班,,,文理類,彰化市中山路二段437號2樓,2013-03-29
彰化縣政府,彰化縣私立威爾森文理短期補習班,,,文理類,彰化市向陽街232號1-4樓,2004-10-26
彰化縣政府,彰化縣私立同心園美語短期補習班,,,外語類,和美鎮德美路176號1、2樓,2019-01-25
彰化縣政府,私立幸福外語短期補習班,,,外語類,彰化市南瑤路345號1.2樓,2011-07-28
彰化縣政府,私立學甫數學短期補習班,,,文理類,永靖鄉永寧街62號1、2樓,2003-08-25
彰化縣政府,私立童話屋美語短期補習班,b218,,外語類,彰化縣員林市中山路二段339號1、2、3樓,2001-04-30
彰化縣政府,私立奪冠文理短期補習班,,,文理類,伸港鄉信義路145號1.2樓,2010-05-28
彰化縣政府,私立安聖數學短期補習班,,,文理類,和美鎮孝悌路12號1.2樓,2007-10-15
彰化縣政府,私立楊格文理短期補習班,,,文理類,彰化市向陽街201號1.2樓,2003-06-29
彰化縣政府,私立傑比電腦語文短期補習班,e106,,外語類,彰化市三福街222巷33號1.2.3樓,1999-02-06
彰化縣政府,私立育翰文理短期補習班,,chenpm508@gmail.com,文理類,和美鎮忠孝路206號1.2樓,2004-08-10
彰化縣政府,彰化縣私立育士成林美語短期補習班,,superabc8336135@gmail.com,外語類,彰化縣員林市南平街112號1、2樓,2017-06-22
彰化縣政府,私立榮冠數學短期補習班,,jkic@ms19.hinet.net,文理類,社頭鄉民生路709號2樓,2007-06-13
彰化縣政府,私立樂舞音樂舞蹈短期補習班,,leader1011@pchome.com.tw,音樂、舞蹈類,彰化市中興路155號二樓,2004-07-21
彰化縣政府,佳英文教事業有限公司附設私立佳語英語短期補習班,,bc062@joy.com.tw,外語類,秀水鄉安東村枋林巷6號1.2.3樓,2003-07-01
彰化縣政府,私立金吉克森美術數學短期補習班,,,文理類,和美鎮仁美路161號1.2樓,2013-03-20
彰化縣政府,私立民有文理短期補習班,a136,,文理類,彰化市進德路92號1-4樓,1997-02-03
彰化縣政府,彰化縣私立史丹福文理短期補習班,,,外語類,員林市南平里南平街30號1.2樓,2007-01-23
彰化縣政府," 彰化縣私立陳老師文理短期補習班 ",,,文理類,社頭鄉媽祖廟街95號1、2樓,2015-07-31
彰化縣政府,私立利陽文理短期補習班,,sky.wei@yahoo.com.tw,文理類,永靖鄉東門路194號1.2樓,2011-06-01
彰化縣政府,私立名傅美語短期補習班,,,外語類,彰化縣溪湖鎮福德路351號1、2樓,2010-11-15
彰化縣政府,私立世紀英語短期補習班,,,外語類,北斗鎮西德里民族路263巷5弄24號及32號1-2樓,2005-08-04
彰化縣政府,私立百分百文理短期補習班,,v0983707335@gmail.com,文理類,"彰化縣二林鎮華崙里挖子路3號之25     1、2F",2005-09-13
彰化縣政府,私立喬瑞美語短期補習班,,,外語類,和美鎮義美路49號1~2F,2005-06-15
彰化縣政府,私立格林美語短期補習班,,yourgreen101@yahoo.com.tw,外語類,溪湖鎮員鹿路3段185號2樓,2008-07-01
彰化縣政府,彰化縣私立企鵝家族文理短期補習班,,,文理類,秀水鄉馬興村雅興街49號1.2.3樓,2000-11-07
彰化縣政府,私立睿凡文理短期補習班,,rf8394580@gmail.com,文理類,彰化縣員林市靜修路74-17號1、2樓,2010-08-18
彰化縣政府,彰化縣私立茱蒂亞音樂美語短期補習班,,,外語類,鹿港鎮中山南路168號1-2樓,2015-02-13
彰化縣政府,私立昱昇美語短期補習班,b233,,外語類,員林市三民東街212號1.2.3.4樓,2001-12-10
彰化縣政府,彰化縣私立皇家倫敦文理短期補習班,,q570323@yahoo.com.tw,文理類,溪湖鎮培英路26號1-2樓,2014-08-21
彰化縣政府,私立領航者文理短期補習班,,,文理類,埔鹽鄉員鹿路二段148號1.2樓,2008-03-04
彰化縣政府,彰化縣私立洛琳英語短期補習班,b162,,外語類,彰化市長壽街143號1.2樓,1999-01-25
彰化縣政府,私立文苑數理短期補習班,,,文理類,田中鎮中路里中新一街97號1.2樓,2008-12-01
彰化縣政府,私立詮正心算短期補習班,,,商類：珠算、心算、會計,彰化市三民路237巷34、36號1樓,2005-11-01
彰化縣政府,彰化縣私立立冠村一對一文理短期補習班,,,文理類,彰化市三民路107號9樓,2018-11-30
彰化縣政府,彰化縣私立小台大文理短期補習班大同分班,,,文理類,員林市大同路一段285巷41號1、2、3樓,2016-10-14
彰化縣政府,彰化縣私立冠程文理短期補習班,,,文理類,福興鄉橋頭村中正路143號1、2樓,2016-09-05
彰化縣政府,私立鴻揚文理短期補習班,,,文理類,北斗鎮西德里八德路96號1.2樓,2008-03-04
彰化縣政府,私立林博士文理短期補習班,,,文理類,"彰化縣員林市南平一街38號 1、2樓",2007-12-06
彰化縣政府,私立海頓音樂短期補習班,,,音樂、舞蹈類,和美鎮和光路109號1.2樓,2010-10-04
彰化縣政府,彰化縣私立百匠文理短期補習班,,baijiangmath@gmail.com,文理類,彰化市自強路252號1、2樓,2015-06-16
彰化縣政府,私立立微文理短期補習班,,,文理類,彰化縣花壇鄉光明路4號1、2樓,2007-09-14
彰化縣政府,私立第一文理短期補習班,,,文理類,員林市三和里合作街42號1.2樓,2005-03-04
彰化縣政府,私立小種子美語短期補習班,,,文理類,永靖鄉港西村福德巷7號1.2樓,2011-06-15
彰化縣政府,私立宏倫文理短期補習班,a130,,文理類,永靖鄉瑚璉路428號1.2.3樓,1996-04-26
彰化縣政府,私立喬琪亞美語短期補習班,,,外語類,鹿港鎮頂草路一段107巷7弄39號,2002-12-23
彰化縣政府,私立赫爾巴特美語短期補習班,,herbartschool@gmail.com,外語類,彰化市向陽街183號1.2樓,2004-07-15
彰化縣政府,私立小蝸牛美語珠心算短期補習班,,,外語類,鹿港鎮頂草路四段261巷2之1號1.2樓,2005-09-06
彰化縣政府,彰化縣私立立恩美語短期補習班,,,外語類,二林鎮建興街61號1、2樓,2015-07-07
彰化縣政府,私立微妮美語短期補習班,,coolwinnie1122@yahoo.com.tw,外語類,鹿港鎮永安一路28號1.2樓,2008-03-24
彰化縣政府,私立小巨人電腦短期補習班,,,資訊類,彰化市三民路237巷22號1.2樓,2013-05-22
彰化縣政府,彰化縣私立瑞德美語短期補習班南郭分班,,,外語類,彰化市介壽北路154號1、2樓,2019-03-25
彰化縣政府,私立明進美語短期補習班,,,外語類,二水鄉文明路117號1-2樓,2003-02-26
彰化縣政府,私立博碩文理短期補習班,,,文理類,埔鹽鄉好修村員鹿路二段111號,2004-01-06
彰化縣政府,私立丹尼兒英日語短期補習班,,,外語類,彰化市彰南路二段224巷3號1.2f,2005-08-12
彰化縣政府,私立弘文文理短期補習班,,,文理類,田中鎮東路里南北街197號1~2樓,2005-06-27
彰化縣政府,私立文青文理短期補習班,,wen.ching.cramschool@gmail.com,文理類,彰化市彰南路五段35巷11號1.2樓,2012-08-13
彰化縣政府,私立欣禾美語短期補習班,,,外語類,鹿港鎮明智路63巷18號1-2樓,2014-03-20
彰化縣政府,私立簡驛美語短期補習班,,,外語類,花壇鄉中正路170號1.2樓,2011-05-03
彰化縣政府,彰化縣私立師琴畫藝技藝文理短期補習班,,,文理類,彰化市長壽街185號1、2樓,2018-02-23
彰化縣政府,私立建霖美語短期補習班,,,外語類,永靖鄉瑚璉路160號,2004-04-28
彰化縣政府,私立葛洛麗亞美語短期補習班,,,外語類,田中鎮東路里南北街110巷8號,2003-12-17
彰化縣政府,私立山姆叔叔美語短期補習班,,uncle.sam92@yahoo.com.tw,外語類,彰化市三民路279巷5號1樓,2003-07-22
彰化縣政府,私立奕丞珠心算短期補習班,,,商類：珠算、心算、會計,溪湖鎮消防街22號1、2F,2005-04-15
彰化縣政府,私立前程文理短期補習班,,,文理類,彰化市彰南路二段164巷6號1樓,2010-01-18
彰化縣政府,私立向日葵正音短期補習班,,a7786697@yahoo.com.tw,文理類,鹿港鎮埔崙里友愛街16號,2002-05-27
彰化縣政府,格瑞特文教股份有限公司附設彰化縣私立博格文理短期補習班,,,文理類,和美鎮仁望路1號1、2、3樓,2015-08-11
彰化縣政府,私立中區電腦短期補習班,,,資訊類,員林市中山路二段107號及109號1.2樓,2003-01-28
彰化縣政府,私立晉壹文理短期補習班,,,文理類,社頭鄉社石路868之1號1-2樓,2013-08-20
彰化縣政府,彰化縣私立知仕家文理心算短期補習班,,,文理類,和美鎮和卿路17號1-2樓,2015-04-30
彰化縣政府,私立易學堂文理短期補習班,,chun8385784@gmail.com,文理類,員林市育英路551號1.2樓,2002-10-25
彰化縣政府,私立安文美語短期補習班,,,外語類,彰化縣鹿港鎮大同路246號1、2樓,2011-06-08
彰化縣政府,私立育誠文理短期補習班,,,文理類,彰化縣彰化市中正路一段46之16號1.2樓,2010-08-05
彰化縣政府,彰化縣私立賀普英語短期補習班,b227,,外語類,員林市三和里正興街2號1-4樓,2001-07-26
彰化縣政府,私立依綠瑜珈短期補習班,,,瑜珈類,員林市中山南路160號1樓,2009-09-03
彰化縣政府,彰化縣私立晨光美語短期補習班,,P8654462@yahoo.com.tw,外語類,鹿港鎮自由路259號1、2樓,2018-05-31
彰化縣政府,私立美郁語文短期補習班,b172,joyhomei7557000@gmail.com,外語類,和美鎮仁安路二○九號一、二、三樓,2003-01-28
彰化縣政府,彰化縣私立禾翰學苑美語短期補習班,,,外語類,員林市三信里建國路388巷20號1、2樓,2018-09-12
彰化縣政府,私立勁陽文理短期補習班,,,文理類,溪湖鎮富貴街180號1.2樓,2011-10-04
彰化縣政府,"私立 揚名數學短期補習班",,,文理類,二林鎮儒林路二段326號1樓,2011-11-29
彰化縣政府,私立勁揚文理短期補習班,,,文理類,福興鄉員鹿路二段338巷6弄1號1.2樓,2007-05-10
彰化縣政府,私立泓緣美語短期補習班,,,外語類,福興鄉福興路62之133號1.2樓,2009-04-15
彰化縣政府,私立昇揚電腦短期補習班,,047756388@cctc.com.tw,資訊類,鹿港鎮中正路427號1樓及夾層,2010-05-03
彰化縣政府,私立金皇家英語短期補習班,,,外語類,彰化縣二林鎮儒林路二段247、249號1、2樓,2004-05-17
彰化縣政府,沃登教育股份有限公司附設彰化縣私立沃登文理短期補習班,,,文理類,永靖鄉永靖街26號1、2樓,2017-11-16
彰化縣政府,彰化縣私立伊敦文理短期補習班,,eton.changhua@gmail.com,文理類,彰化市民族路150號1、2、3、4樓,2016-02-19
彰化縣政府,彰化縣私立優佳文理短期補習班,,,文理類,芬園鄉彰南路四段429號1、2樓,2015-07-01
彰化縣政府,彰化縣私立鶴鳴文理短期補習班,,,文理類,員林市育英路140巷112號2樓、112-1號2樓,2017-04-27
彰化縣政府,私立誠品文理短期補習班,,,文理類,彰化市精誠路7、9號1樓,2012-09-24
彰化縣政府,私立成名文理短期補習班,,,文理類,溪湖鎮東寮里培英路60號1.2樓,2010-07-30
彰化縣政府,私立芝蔴街美語短期補習班,,,外語類,彰化市長壽街186號1.2樓,2007-06-06
彰化縣政府,私立高維文理短期補習班,,,文理類,員林市成功路17號1-2樓,2014-04-14
彰化縣政府,彰化縣私立璦麗斯特文理短期補習班,,,文理類,員林市三民東街188號1、2樓,2015-12-30
彰化縣政府,網路地球村語文資訊有限公司附設彰化縣私立圓林地球村美日語短期補習班,,,外語類,彰化縣員林市中山路一段781號3、4、5樓,2002-05-10
彰化縣政府,私立億儒珠心算數學英文短期補習班,k106,,文理類,芬園鄉民族路135巷1號、3號1、2、3樓,1995-05-30
彰化縣政府,私立非凡文理短期補習班,,,文理類,秀水鄉福安村中山路483號2.3.4樓,2003-08-19
彰化縣政府,私立育登美語短期補習班,,,外語類,福興鄉管厝街6-30號1-2樓,2014-04-21
彰化縣政府,私立陳毅英文短期補習班,,chenyih8870880@gmail.com,外語類,北斗鎮公所街108號1.2樓,2003-07-22
彰化縣政府,私立巧課立英文音樂短期補習班,,,外語類,彰化市西勢街178號1.2樓,2006-07-04
彰化縣政府,私立興建志文理短期補習班,,,文理類,彰化市埔西街19號1.2樓,2009-07-07
彰化縣政府,私立發現美術文理短期補習班,,dada7560432@yahoo.com.tw,文理類,和美鎮竹營里美寮路二段485號1.2樓,2010-10-18
彰化縣政府,私立學明文理短期補習班,,,文理類,彰化市中山路二段681號4樓,2006-08-07
彰化縣政府,社團法人彰化縣基督教青年會附設彰化縣私立領袖英日語會話短期補習班,b221,,外語類,彰化市民族路267號3、4樓,2001-07-02
彰化縣政府,私立高苑文理短期補習班,,,文理類,伸港鄉自強路282號1.2樓,2008-04-16
彰化縣政府,彰化縣私立小台大文理短期補習班,,,文理類,員林市正興街8號1、2樓,2003-07-25
彰化縣政府,私立康橋語文短期補習班,,,外語類,鹿港鎮三民路175號3樓,2005-07-07
彰化縣政府,彰化縣私立安琪拉美語短期補習班,,,外語類,芬園鄉社口村成功路42號1、2樓,2017-10-20
彰化縣政府,私立震翰英語短期補習班,,,外語類,彰化縣彰化市向陽街187號1、2樓,2007-04-30
彰化縣政府,私立旗艦史丹佛美語短期補習班,,,外語類,彰化市辭修路410號1.2.3樓,2004-09-20
彰化縣政府,私立英格林美語短期補習班,,,外語類,"竹塘鄉仁愛街22號1.2樓   ",2012-08-20
彰化縣政府,私立寶傑美語短期補習班,,,外語類,彰化市中正路二段560巷13號1.2樓,2013-06-13
彰化縣政府,私立柯達文理短期補習班,,,文理類,鹿港鎮頂草路一段16巷6號1.2樓,2010-02-23
彰化縣政府,彰化縣私立孟林文理短期補習班,,kevin.sir34@msa.hinet.net,文理類,彰化縣永靖鄉東門路142-1號1、2樓,2018-03-13
彰化縣政府,私立秀恩美語短期補習班,,,外語類,秀水鄉安東村坊林巷27-1號1.2樓,2006-05-29
彰化縣政府,私立認真學英語短期補習班,,,外語類,田中鎮中州路一段181號1.2樓,2014-04-03
彰化縣政府,私立晨安文理短期補習班,,,文理類,彰化市西勢街214號1.2樓,2013-06-14
彰化縣政府,私立新綠豆芽珠心算短期補習班,,,商類：珠算、心算、會計,埔心鄉員鹿路二段582號,2002-03-16
彰化縣政府,彰化縣私立高登科文理短期補習班,,,文理類,溪湖鎮育才街13號1、2樓,2019-01-25
彰化縣政府,私立音階音樂短期補習班,,,音樂、舞蹈類,花壇鄉中正路56之11號1.2樓,2007-06-13
彰化縣政府,彰化縣私立晨紘文理短期補習班,,,文理類,彰化縣鹿港鎮頂厝里長安路172號1、2樓,2009-07-07
彰化縣政府,私立晨樺文理短期補習班,,,文理類,員林市林森路330號1-2樓,2003-03-05
彰化縣政府,私立東麗文理短期補習班,,,文理類,鹿港鎮頂厝里長安路68號1~2樓,2005-08-03
彰化縣政府,私立科建美語短期補習班,,,外語類,二林鎮大成路一段148號1.2樓,2007-08-30
彰化縣政府,彰化縣私立廉騰文理短期補習班,,lienteng33@gmail.com,文理類,員林市雙平路33號1.2樓,2012-07-16
彰化縣政府,彰化縣私立鹿禾文理短期補習班,,eee1089@yahoo.com.tw,文理類,鹿港鎮鹿和路四段292號1、2樓,2019-06-04
彰化縣政府,彰化縣私立允程文理短期補習班,,andreac220@yahoo.com.tw,文理類,彰化縣彰化市建國東路155號1、2樓,2013-05-22
彰化縣政府,彰化縣私立格芮塔美語短期補習班,,,外語類,竹塘鄉文化街36巷5號1-2樓,2015-05-19
彰化縣政府,私立星星學苑文理短期補習班,,,文理類,埤頭鄉文鄉路115號1.2樓,2013-06-13
彰化縣政府,私立聯盛心算美語短期補習班,k148,,商類：珠算、心算、會計,永靖鄉西門路二一○號一樓,1999-12-24
彰化縣政府,私立崇倫美語短期補習班,,chunglun2014@yahoo.com.tw,外語類,彰化市埔市街161號1-2樓,2014-05-23
彰化縣政府,彰化縣私立永謙文理短期補習班,,laichian@gmail.com,文理類,員林市靜修東路82號1、2樓,2017-07-17
彰化縣政府,智基科技開發股份有限公司溪湖分公司附設私立大志光法商短期補習班,,,法政類,溪湖鎮西環路223號1.2.3.4樓,2011-06-01
彰化縣政府,私立承宇美語短期補習班,b223,,外語類,彰化市安溪東路一巷七五弄八號,2001-07-09
彰化縣政府,私立勤立數學短期補習班,,,文理類,北斗鎮文子巷18-2號1.2樓,2011-11-01
彰化縣政府,私立學智美語短期補習班,b236,chiao-chen@hotmail.com,外語類,員林市大同路一段285巷37號1.23樓,2002-03-22
彰化縣政府,彰化縣私立楊老師英語短期補習班,,yangemily0304@gmail.com,外語類,溪湖鎮大突里大公路335號1、2樓,2017-07-10
彰化縣政府,私立三品文理短期補習班,,,外語類,彰化市永康街107號1.2樓.永康街108號1.2樓,2006-12-12
彰化縣政府,彰化縣私立美力美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,員林市南平街52號1、2樓,2016-12-22
彰化縣政府,私立高碩文理短期補習班,,,文理類,北斗鎮地政路465號1-2樓,2014-10-06
彰化縣政府,鴻圖文教事業有限公司附設彰化縣私立明光文理短期補習班,,,文理類,彰化市中正路一段405號1、2樓,2019-05-27
彰化縣政府,私立拓遠文理珠心算短期補習班,k101,,文理類,彰化市三福街45號1.2樓,1999-03-12
彰化縣政府,彰化縣私立音樂屋音樂短期補習班,,,音樂、舞蹈類,埔心鄉正義路119號1、2樓,2018-05-08
彰化縣政府,私立欣鴻文理短期補習班,,,文理類,員林市正興街68號1、2樓,2002-12-20
彰化縣政府,私立群元珠心算短期補習班,,hx87874138@yahoo.com.tw,商類：珠算、心算、會計,大村鄉大村村忠孝街92-1號,2003-05-20
彰化縣政府,彰化縣私立愛克思音樂美語短期補習班,,lkk5226@yahoo.com.tw,外語類,彰化市旭光路196號1-2樓,2015-05-04
彰化縣政府,私立懷葉文理短期補習班,,,文理類,和美鎮彰新路二段452號1.2樓,2012-06-08
彰化縣政府,私立辰盈美語短期補習班,,,外語類,彰化市民族路129巷52號1樓,2006-02-08
彰化縣政府,彰化縣私立大智文理技藝短期補習班,,,文理類,田尾鄉饒平村中正路一段27、29號1、2樓,2018-05-25
彰化縣政府,私立傑誠文理短期補習班,,,文理類,彰化市中正路一段338號1.2樓,2009-07-22
彰化縣政府,私立茹茵美語短期補習班,,,外語類,和美鎮和光路135號1.2樓,2013-05-10
彰化縣政府,彰化縣私立育昇美語短期補習班,,,外語類,伸港鄉中華路556號1.2樓,2005-09-28
彰化縣政府,私立立葳英語短期補習班,,,外語類,溪湖鎮環中街152號1樓,2014-11-20
彰化縣政府,彰化縣私立光仁數學短期補習班,,,文理類,彰化市忠權里裕民街110號1樓,2015-11-24
彰化縣政府,私立恭薇美語短期補習班,,boston11259@yahoo.com.tw,外語類,彰化市向陽街175號1-2樓,2005-10-06
彰化縣政府,私立優優美語短期補習班,,,外語類,秀水鄉鶴鳴村民主街218號1、2樓,2003-07-07
彰化縣政府,彰化縣私立小美音樂短期補習班,,,音樂、舞蹈類,彰化市大竹里安溪西路111號1、2樓,2017-08-16
彰化縣政府,私立群彥美語短期補習班,,,外語類,彰化市中興路170號1.2樓,2008-08-06
彰化縣政府,私立自在美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,北斗鎮舜苑街197號1.2樓,2007-06-21
彰化縣政府,彰化縣私立描圖學苑文理短期補習班,,apple02236811@yahoo.com.tw,文理類,北斗鎮地政路472號1、2樓,2018-07-05
彰化縣政府,私立登科文理短期補習班,,,文理類,埔鹽鄉中正路199-1號1.2樓,2005-05-16
彰化縣政府,私立識真美語短期補習班,,,外語類,芬園鄉成功路31號1.2樓,2011-07-18
彰化縣政府,彰化縣私立陳奇文理短期補習班,,,文理類,田中鎮復興路797巷68-1號1樓,2006-06-16
彰化縣政府,私立中鼎美語短期補習班,,,外語類,彰化市中正路二段436、438號1-3樓,2005-10-12
彰化縣政府,私立小樹苗英語短期補習班,,,外語類,員林市員東路二段仁愛巷2弄1號1-2樓,2005-09-09
彰化縣政府,私立小廚坊美術短期補習班,,payner8305@gmail.com,美術、書法、攝影、美工設計、圍棋類,彰化市崙平里建中街32號2.3樓,2010-06-07
彰化縣政府,私立小荳芽文理短期補習班,,,文理類,秀水鄉民主街355號1.2樓,2011-08-16
彰化縣政府,私立普林斯頓短期補習班,,,外語類,彰化市西勢街280號,2004-10-20
彰化縣政府,私立西勢文理短期補習班,,,文理類,彰化市西勢里西勢街166號1.2樓,2005-07-12
彰化縣政府,私立博瀚美語短期補習班,,,外語類,鹿港鎮裕民街138號1.2樓,2008-01-16
彰化縣政府,私立陳聖文理短期補習班,,,文理類,彰化市中正路二段560巷4號1.2樓,2006-11-16
彰化縣政府,私立立倫美語短期補習班,,,外語類,員林市山腳路四段169號2.3樓,2008-08-19
彰化縣政府,彰化縣私立潔西卡文理短期補習班,,,外語類,彰化市民族路253巷87號1、2樓,2003-08-28
彰化縣政府,私立大昱美語短期補習班,,montaigne_life@yahoo.com.tw,外語類,田尾鄉光復路三段156號1.2號,2008-06-09
彰化縣政府,私立博鴻文理短期補習班,,,文理類,員林市靜修東路66號1、2樓,2007-08-10
彰化縣政府,台灣知識庫股份有限公司彰化分公司附設私立新數位學堂文理短期補習班,,,文理類,彰化市中正路二段79號1.2樓,2009-11-20
彰化縣政府,私立德育美語短期補習班,b217,ngyh2486@yahoo.com.tw,外語類,花壇鄉溪北街55號1.2.3樓,2001-04-24
彰化縣政府,私立璦斯蘭特美語短期補習班,,,外語類,福興鄉復興路20-1號1.2樓,2010-04-30
彰化縣政府,私立陳三元美語會話短期補習班,,,外語類,鹿港鎮頂草路四段241號1.2樓,2007-02-09
彰化縣政府,私立黃老師珠心算短期補習班,,,商類：珠算、心算、會計,二水鄉惠民路163之10號1-2樓,2014-04-28
彰化縣政府,私立郭老師文理短期補習班,,,文理類,和美鎮糖東一街102號1.2樓,2012-03-13
彰化縣政府,彰化縣私立儒林文理短期補習班,,cookiechiangju@gmail.com,文理類,員林市靜修東路33號3樓,2017-11-17
彰化縣政府,私立佳英英語短期補習班,b128,,外語類,彰化市介壽北路174號,1995-10-04
彰化縣政府,私立金大東海美語短期補習班,,,外語類,員林市四維街135號1.2樓,2004-11-09
彰化縣政府,彰化縣私立黃晴文理短期補習班,,jessica081368@yahoo.com.tw,文理類,員林市林森路215巷6號1、2樓,2016-03-29
彰化縣政府,私立巧登珠算短期補習班,,,商類：珠算、心算、會計,彰化縣社頭鄉社頭村員集路二段393號1、2樓,2008-07-16
彰化縣政府,私立翰成文理短期補習班,,,文理類,二水鄉員集路三段518.520號1.2樓,2008-12-01
彰化縣政府,私立佳美地英語短期補習班,,joy.7202670@gmail.com,外語類,彰化市仁愛路137巷193號1-4樓,2002-06-17
彰化縣政府,彰化縣私立美嘉文理短期補習班,,eunice3866@yahoo.com.tw,文理類,彰化市山中街97巷39號1-3樓,2015-01-14
